0.00, 0.67, 1.00
0.01, 0.68, 1.01
0.02, 0.68, 1.01
0.03, 0.68, 1.01
0.04, 0.67, 1.01
0.05, 0.69, 1.01
0.05, 0.69, 1.02
0.06, 0.70, 1.04
0.07, 0.70, 1.03
0.08, 0.70, 1.04
0.09, 0.70, 1.03
0.10, 0.70, 1.03
0.11, 0.70, 1.03
0.12, 0.69, 1.03
0.13, 0.69, 1.02
0.14, 0.69, 1.02
0.14, 0.70, 1.03
0.15, 0.70, 1.03
0.16, 0.70, 1.03
0.17, 0.70, 1.03
0.18, 0.70, 1.03
0.19, 0.70, 1.04
0.20, 0.70, 1.04
0.21, 0.71, 1.04
0.22, 0.71, 1.04
0.23, 0.71, 1.04
0.23, 0.72, 1.04
0.24, 0.72, 1.04
0.25, 0.71, 1.05
0.26, 0.72, 1.05
0.27, 0.73, 1.05
0.28, 0.71, 1.05
0.29, 0.75, 1.04
0.30, 0.69, 1.04
0.31, 0.69, 1.04
0.32, 0.69, 1.03
0.32, 0.70, 1.04
0.33, 0.71, 1.04
0.34, 0.71, 1.04
0.35, 0.71, 1.03
0.36, 0.71, 1.04
0.37, 0.71, 1.04
0.38, 0.72, 1.05
0.39, 0.72, 1.05
0.40, 0.72, 1.05
0.41, 0.74, 1.05
0.41, 0.72, 1.05
0.42, 0.72, 1.06
0.43, 0.66, 1.05
0.44, 0.73, 1.06
0.45, 0.67, 1.06
0.46, 0.73, 1.06
0.47, 0.72, 1.06
0.48, 0.72, 1.06
0.49, 0.72, 1.05
0.50, 0.72, 1.05
0.50, 0.72, 1.04
0.51, 0.71, 1.04
0.52, 0.71, 1.05
0.53, 0.72, 1.05
0.54, 0.73, 1.06
0.55, 0.73, 1.06
0.56, 0.73, 1.06
0.57, 0.73, 1.06
0.58, 0.73, 1.05
0.59, 0.73, 1.06
0.59, 0.72, 1.06
0.60, 0.73, 1.06
0.61, 0.73, 1.07
0.62, 0.73, 1.07
0.63, 0.74, 1.07
0.64, 0.73, 1.07
0.65, 0.73, 1.07
0.66, 0.73, 1.07
0.67, 0.73, 1.07
0.68, 0.73, 1.07
0.68, 0.73, 1.07
0.69, 0.73, 1.07
0.70, 0.74, 1.07
0.71, 0.74, 1.07
0.72, 0.73, 1.07
0.73, 0.74, 1.08
0.74, 0.74, 1.08
0.75, 0.74, 1.08
0.76, 0.74, 1.08
0.77, 0.74, 1.08
0.77, 0.74, 1.08
0.78, 0.74, 1.08
0.79, 0.74, 1.08
0.80, 0.74, 1.08
0.81, 0.74, 1.08
0.82, 0.74, 1.08
0.83, 0.74, 1.08
0.84, 0.74, 1.08
0.85, 0.74, 1.08
0.86, 0.75, 1.08
0.86, 0.74, 1.08
0.87, 0.74, 1.08
0.88, 0.74, 1.08
0.89, 0.74, 1.08
0.90, 0.74, 1.08
0.91, 0.74, 1.08
0.92, 0.74, 1.08
0.93, 0.73, 1.08
0.94, 0.73, 1.08
0.95, 0.73, 1.07
0.95, 0.73, 1.06
0.96, 0.73, 1.06
0.97, 0.73, 1.07
0.98, 0.73, 1.06
0.99, 0.73, 1.06
1.00, 0.72, 1.06
1.01, 0.73, 1.06
1.02, 0.73, 1.07
1.03, 0.73, 1.06
1.04, 0.73, 1.06
1.05, 0.72, 1.06
1.05, 0.72, 1.06
1.06, 0.73, 1.06
1.07, 0.72, 1.06
1.08, 0.73, 1.04
1.09, 0.73, 1.05
1.10, 0.72, 1.06
1.11, 0.72, 1.06
1.12, 0.72, 1.06
1.13, 0.73, 1.05
1.14, 0.73, 1.06
1.14, 0.72, 1.06
1.15, 0.72, 1.06
1.16, 0.73, 1.06
1.17, 0.73, 1.07
1.18, 0.73, 1.06
1.19, 0.73, 1.06
1.20, 0.73, 1.06
1.21, 0.73, 1.06
1.22, 0.72, 1.06
1.23, 0.72, 1.06
1.23, 0.73, 1.06
1.24, 0.72, 1.06
1.25, 0.72, 1.06
1.26, 0.72, 1.06
1.27, 0.72, 1.06
1.28, 0.72, 1.06
1.29, 0.72, 1.05
1.30, 0.72, 1.05
1.31, 0.72, 1.05
1.32, 0.72, 1.05
1.32, 0.72, 1.06
1.33, 0.72, 1.05
1.34, 0.72, 1.05
1.35, 0.72, 1.05
1.36, 0.72, 1.05
1.37, 0.72, 1.05
1.38, 0.72, 1.05
1.39, 0.71, 1.04
1.40, 0.71, 1.08
1.41, 0.70, 1.04
1.41, 0.71, 1.04
1.42, 0.70, 1.04
1.43, 0.70, 1.04
1.44, 0.70, 1.04
1.45, 0.70, 1.03
1.46, 0.72, 1.03
1.47, 0.70, 1.03
1.48, 0.70, 1.04
1.49, 0.67, 1.03
1.50, 0.70, 1.04
1.50, 0.70, 1.03
1.51, 0.69, 1.06
1.52, 0.69, 1.04
1.53, 0.69, 1.04
1.54, 0.69, 1.03
1.55, 0.69, 1.02
1.56, 0.68, 1.02
1.57, 0.68, 1.02
1.58, 0.69, 1.02
1.59, 0.68, 1.02
1.59, 0.68, 1.01
1.60, 0.68, 1.01
1.61, 0.68, 1.01
1.62, 0.68, 1.01
1.63, 0.67, 1.00
1.64, 0.68, 1.00
1.65, 0.67, 1.00
1.66, 0.67, 1.00
1.67, 0.67, 1.00
1.68, 0.67, 1.00
1.68, 0.66, 1.00
1.69, 0.67, 1.00
1.70, 0.67, 1.00
1.71, 0.67, 1.00
1.72, 0.66, 0.99
1.73, 0.66, 1.00
1.74, 0.66, 0.99
1.75, 0.67, 0.99
1.76, 0.66, 1.00
1.77, 0.66, 0.99
1.77, 0.66, 0.99
1.78, 0.66, 0.99
1.79, 0.66, 0.99
1.80, 0.65, 0.99
1.81, 0.65, 0.99
1.82, 0.65, 0.98
1.83, 0.65, 0.98
1.84, 0.65, 0.98
1.85, 0.65, 0.98
1.86, 0.65, 0.98
