-5.625000, 0.042
-5.619889, 0.235
-5.614779, 0.406
-5.609668, 0.393
-5.604558, 0.393
-5.599447, 0.454
-5.594337, 0.532
-5.589226, 0.506
-5.584116, 0.506
-5.579005, 0.532
-5.573895, 0.567
-5.568784, 0.545
-5.563673, 0.541
-5.558563, 0.551
-5.553452, 0.567
-5.548342, 0.545
-5.543231, 0.545
-5.538121, 0.516
-5.533010, 0.535
-5.527899, 0.516
-5.522789, 0.516
-5.517678, 0.483
-5.512568, 0.512
-5.507457, 0.496
-5.502347, 0.496
-5.497236, 0.464
-5.492126, 0.516
-5.487015, 0.525
-5.481905, 0.522
-5.476794, 0.464
-5.471684, 0.519
-5.466573, 0.587
-5.461462, 0.561
-5.456352, 0.493
-5.451241, 0.525
-5.446131, 0.625
-5.441020, 0.590
-5.435910, 0.509
-5.430799, 0.535
-5.425688, 0.599
-5.420578, 0.570
-5.415467, 0.541
-5.410357, 0.532
-5.405246, 0.580
-5.400136, 0.551
-5.395025, 0.522
-5.389915, 0.509
-5.384804, 0.567
-5.379694, 0.538
-5.374583, 0.506
-5.369473, 0.500
-5.364362, 0.580
-5.359251, 0.551
-5.354141, 0.519
-5.349030, 0.503
-5.343920, 0.567
-5.338809, 0.538
-5.333698, 0.509
-5.328588, 0.483
-5.323477, 0.541
-5.318367, 0.519
-5.313256, 0.490
-5.308146, 0.464
-5.303035, 0.500
-5.297925, 0.503
-5.292814, 0.474
-5.287704, 0.451
-5.282593, 0.500
-5.277483, 0.554
-5.272372, 0.522
-5.267262, 0.490
-5.262151, 0.516
-5.257040, 0.625
-5.251930, 0.590
-5.246819, 0.554
-5.241709, 0.561
-5.236598, 0.719
-5.231487, 0.677
-5.226377, 0.632
-5.221266, 0.628
-5.216156, 0.777
-5.211045, 0.735
-5.205935, 0.690
-5.200824, 0.667
-5.195714, 0.780
-5.190603, 0.741
-5.185493, 0.699
-5.180382, 0.677
-5.175272, 0.777
-5.170161, 0.738
-5.165050, 0.693
-5.159940, 0.677
-5.154829, 0.770
-5.149719, 0.732
-5.144608, 0.686
-5.139497, 0.670
-5.134387, 0.744
-5.129276, 0.703
-5.124166, 0.667
-5.119055, 0.654
-5.113945, 0.690
-5.108834, 0.654
-5.103724, 0.619
-5.098613, 0.609
-5.093503, 0.606
-5.088392, 0.574
-5.083282, 0.545
-5.078171, 0.554
-5.073061, 0.541
-5.067950, 0.512
-5.062839, 0.490
-5.057729, 0.522
-5.052618, 0.503
-5.047508, 0.474
-5.042397, 0.451
-5.037286, 0.493
-5.032176, 0.474
-5.027065, 0.448
-5.021955, 0.429
-5.016844, 0.471
-5.011734, 0.448
-5.006623, 0.425
-5.001513, 0.406
-4.996402, 0.448
-4.991292, 0.432
-4.986181, 0.406
-4.981071, 0.387
-4.975960, 0.412
-4.970849, 0.396
-4.965739, 0.377
-4.960628, 0.358
-4.955518, 0.367
-4.950407, 0.351
-4.945296, 0.335
-4.940186, 0.322
-4.935075, 0.319
-4.929965, 0.309
-4.924854, 0.293
-4.919744, 0.280
-4.914633, 0.274
-4.909523, 0.264
-4.904412, 0.251
-4.899302, 0.238
-4.894191, 0.235
-4.889081, 0.229
-4.883970, 0.216
-4.878860, 0.206
-4.873749, 0.206
-4.868638, 0.203
-4.863528, 0.193
-4.858417, 0.187
-4.853307, 0.184
-4.848196, 0.187
-4.843085, 0.177
-4.837975, 0.171
-4.832864, 0.168
-4.827754, 0.161
-4.822643, 0.151
-4.817533, 0.148
-4.812422, 0.142
-4.807312, 0.139
-4.802201, 0.132
-4.797091, 0.126
-4.791980, 0.119
-4.786870, 0.119
-4.781759, 0.113
-4.776648, 0.110
-4.771538, 0.106
-4.766427, 0.100
-4.761317, 0.097
-4.756206, 0.097
-4.751095, 0.093
-4.745985, 0.090
-4.740874, 0.087
-4.735764, 0.084
-4.730653, 0.081
-4.725543, 0.077
-4.720432, 0.077
-4.715322, 0.074
-4.710211, 0.071
-4.705101, 0.068
-4.699990, 0.068
-4.694880, 0.068
-4.689769, 0.064
-4.684659, 0.064
-4.679548, 0.061
-4.674437, 0.061
-4.669327, 0.058
-4.664216, 0.058
-4.659105, 0.055
-4.653995, 0.055
-4.648884, 0.055
-4.643774, 0.052
-4.638663, 0.052
-4.633553, 0.052
-4.628442, 0.052
-4.623332, 0.048
-4.618221, 0.048
-4.613111, 0.045
-4.608000, 0.045
-4.501000, 0.042
-4.495884, 0.222
-4.490769, 0.403
-4.485653, 0.393
-4.480538, 0.393
-4.475422, 0.442
-4.470306, 0.522
-4.465191, 0.500
-4.460075, 0.500
-4.454960, 0.516
-4.449844, 0.554
-4.444729, 0.532
-4.439613, 0.532
-4.434497, 0.535
-4.429382, 0.551
-4.424266, 0.529
-4.419151, 0.532
-4.414035, 0.503
-4.408920, 0.519
-4.403804, 0.503
-4.398688, 0.503
-4.393573, 0.474
-4.388457, 0.503
-4.383342, 0.483
-4.378226, 0.483
-4.373111, 0.454
-4.367995, 0.506
-4.362879, 0.525
-4.357764, 0.519
-4.352648, 0.461
-4.347533, 0.519
-4.342417, 0.590
-4.337302, 0.564
-4.332186, 0.496
-4.327070, 0.529
-4.321955, 0.632
-4.316839, 0.593
-4.311724, 0.516
-4.306608, 0.538
-4.301493, 0.596
-4.296377, 0.567
-4.291261, 0.538
-4.286146, 0.558
-4.281030, 0.577
-4.275915, 0.545
-4.270799, 0.516
-4.265684, 0.532
-4.260568, 0.561
-4.255452, 0.532
-4.250337, 0.503
-4.245221, 0.529
-4.240106, 0.574
-4.234990, 0.541
-4.229874, 0.509
-4.224759, 0.522
-4.219643, 0.558
-4.214528, 0.525
-4.209412, 0.496
-4.204297, 0.487
-4.199181, 0.538
-4.194065, 0.509
-4.188950, 0.483
-4.183834, 0.458
-4.178719, 0.509
-4.173603, 0.500
-4.168488, 0.471
-4.163372, 0.445
-4.158256, 0.519
-4.153141, 0.548
-4.148025, 0.516
-4.142910, 0.487
-4.137794, 0.541
-4.132679, 0.622
-4.127563, 0.583
-4.122447, 0.548
-4.117332, 0.590
-4.112216, 0.715
-4.107100, 0.674
-4.101985, 0.632
-4.096869, 0.654
-4.091754, 0.770
-4.086638, 0.725
-4.081522, 0.683
-4.076407, 0.686
-4.071291, 0.780
-4.066176, 0.735
-4.061060, 0.690
-4.055945, 0.693
-4.050829, 0.773
-4.045713, 0.732
-4.040598, 0.690
-4.035482, 0.696
-4.030367, 0.767
-4.025251, 0.722
-4.020136, 0.683
-4.015020, 0.686
-4.009904, 0.744
-4.004789, 0.703
-3.999673, 0.661
-3.994558, 0.670
-3.989442, 0.690
-3.984327, 0.651
-3.979211, 0.616
-3.974096, 0.619
-3.968980, 0.603
-3.963864, 0.570
-3.958749, 0.545
-3.953633, 0.561
-3.948518, 0.541
-3.943402, 0.512
-3.938287, 0.487
-3.933171, 0.522
-3.928055, 0.503
-3.922940, 0.474
-3.917824, 0.458
-3.912709, 0.496
-3.907593, 0.474
-3.902478, 0.448
-3.897362, 0.435
-3.892246, 0.474
-3.887131, 0.451
-3.882015, 0.429
-3.876899, 0.412
-3.871784, 0.454
-3.866668, 0.432
-3.861553, 0.409
-3.856437, 0.393
-3.851322, 0.419
-3.846206, 0.400
-3.841090, 0.380
-3.835975, 0.364
-3.830859, 0.374
-3.825744, 0.358
-3.820628, 0.338
-3.815513, 0.325
-3.810397, 0.325
-3.805281, 0.309
-3.800166, 0.296
-3.795050, 0.284
-3.789935, 0.277
-3.784819, 0.264
-3.779704, 0.255
-3.774588, 0.242
-3.769472, 0.238
-3.764357, 0.232
-3.759241, 0.219
-3.754126, 0.209
-3.749010, 0.209
-3.743895, 0.209
-3.738779, 0.200
-3.733663, 0.190
-3.728548, 0.190
-3.723432, 0.187
-3.718317, 0.180
-3.713201, 0.174
-3.708086, 0.168
-3.702970, 0.164
-3.697854, 0.155
-3.692739, 0.148
-3.687623, 0.145
-3.682508, 0.139
-3.677392, 0.135
-3.672276, 0.129
-3.667161, 0.126
-3.662045, 0.119
-3.656930, 0.116
-3.651814, 0.110
-3.646698, 0.106
-3.641583, 0.103
-3.636467, 0.100
-3.631352, 0.097
-3.626236, 0.090
-3.621121, 0.090
-3.616005, 0.087
-3.610889, 0.084
-3.605774, 0.081
-3.600658, 0.077
-3.595543, 0.077
-3.590427, 0.077
-3.585312, 0.074
-3.580196, 0.071
-3.575080, 0.071
-3.569965, 0.068
-3.564849, 0.064
-3.559734, 0.064
-3.554618, 0.061
-3.549503, 0.061
-3.544387, 0.061
-3.539271, 0.058
-3.534156, 0.055
-3.529040, 0.058
-3.523925, 0.055
-3.518809, 0.055
-3.513694, 0.052
-3.508578, 0.052
-3.503462, 0.052
-3.498347, 0.052
-3.493231, 0.048
-3.488116, 0.048
-3.483000, 0.048
-3.376000, 0.045
-3.370884, 0.238
-3.365769, 0.412
-3.360653, 0.396
-3.355538, 0.396
-3.350422, 0.458
-3.345307, 0.538
-3.340191, 0.512
-3.335075, 0.512
-3.329960, 0.535
-3.324844, 0.570
-3.319729, 0.548
-3.314613, 0.548
-3.309498, 0.558
-3.304382, 0.570
-3.299266, 0.545
-3.294151, 0.541
-3.289035, 0.522
-3.283920, 0.535
-3.278804, 0.512
-3.273689, 0.516
-3.268573, 0.490
-3.263457, 0.516
-3.258342, 0.493
-3.253226, 0.493
-3.248111, 0.438
-3.242995, 0.525
-3.237880, 0.548
-3.232764, 0.519
-3.227648, 0.461
-3.222533, 0.538
-3.217417, 0.599
-3.212301, 0.561
-3.207186, 0.493
-3.202070, 0.548
-3.196955, 0.628
-3.191839, 0.583
-3.186724, 0.509
-3.181608, 0.554
-3.176492, 0.599
-3.171377, 0.570
-3.166261, 0.538
-3.161146, 0.545
-3.156030, 0.580
-3.150915, 0.551
-3.145799, 0.522
-3.140683, 0.525
-3.135568, 0.567
-3.130452, 0.535
-3.125337, 0.506
-3.120221, 0.516
-3.115106, 0.580
-3.109990, 0.548
-3.104874, 0.516
-3.099759, 0.519
-3.094643, 0.567
-3.089528, 0.538
-3.084412, 0.509
-3.079297, 0.490
-3.074181, 0.548
-3.069065, 0.519
-3.063950, 0.490
-3.058834, 0.467
-3.053719, 0.512
-3.048603, 0.506
-3.043488, 0.477
-3.038372, 0.451
-3.033256, 0.512
-3.028141, 0.558
-3.023025, 0.525
-3.017910, 0.493
-3.012794, 0.529
-3.007679, 0.628
-3.002563, 0.593
-2.997447, 0.558
-2.992332, 0.574
-2.987216, 0.722
-2.982100, 0.680
-2.976985, 0.635
-2.971869, 0.641
-2.966754, 0.780
-2.961638, 0.735
-2.956523, 0.690
-2.951407, 0.677
-2.946291, 0.786
-2.941176, 0.741
-2.936060, 0.699
-2.930945, 0.686
-2.925829, 0.783
-2.920714, 0.741
-2.915598, 0.696
-2.910482, 0.686
-2.905367, 0.773
-2.900251, 0.732
-2.895136, 0.690
-2.890020, 0.680
-2.884905, 0.748
-2.879789, 0.709
-2.874673, 0.670
-2.869558, 0.664
-2.864442, 0.693
-2.859327, 0.657
-2.854211, 0.622
-2.849096, 0.616
-2.843980, 0.609
-2.838864, 0.577
-2.833749, 0.548
-2.828633, 0.561
-2.823518, 0.541
-2.818402, 0.516
-2.813287, 0.493
-2.808171, 0.525
-2.803055, 0.506
-2.797940, 0.477
-2.792824, 0.454
-2.787709, 0.496
-2.782593, 0.477
-2.777478, 0.451
-2.772362, 0.432
-2.767246, 0.474
-2.762131, 0.454
-2.757015, 0.429
-2.751899, 0.412
-2.746784, 0.454
-2.741668, 0.435
-2.736553, 0.409
-2.731437, 0.393
-2.726322, 0.419
-2.721206, 0.403
-2.716090, 0.383
-2.710975, 0.364
-2.705859, 0.374
-2.700744, 0.358
-2.695628, 0.342
-2.690513, 0.325
-2.685397, 0.325
-2.680281, 0.313
-2.675166, 0.296
-2.670050, 0.284
-2.664935, 0.277
-2.659819, 0.267
-2.654704, 0.255
-2.649588, 0.245
-2.644472, 0.238
-2.639357, 0.232
-2.634241, 0.219
-2.629126, 0.213
-2.624010, 0.209
-2.618895, 0.209
-2.613779, 0.200
-2.608663, 0.190
-2.603548, 0.190
-2.598432, 0.193
-2.593317, 0.184
-2.588201, 0.174
-2.583086, 0.171
-2.577970, 0.164
-2.572854, 0.158
-2.567739, 0.151
-2.562623, 0.145
-2.557508, 0.142
-2.552392, 0.135
-2.547276, 0.129
-2.542161, 0.122
-2.537045, 0.122
-2.531930, 0.116
-2.526814, 0.113
-2.521698, 0.106
-2.516583, 0.103
-2.511467, 0.100
-2.506352, 0.097
-2.501236, 0.093
-2.496121, 0.093
-2.491005, 0.087
-2.485889, 0.084
-2.480774, 0.081
-2.475658, 0.081
-2.470543, 0.077
-2.465427, 0.077
-2.460312, 0.074
-2.455196, 0.071
-2.450080, 0.068
-2.444965, 0.068
-2.439849, 0.068
-2.434734, 0.064
-2.429618, 0.064
-2.424503, 0.061
-2.419387, 0.058
-2.414271, 0.058
-2.409156, 0.058
-2.404040, 0.058
-2.398925, 0.055
-2.393809, 0.052
-2.388694, 0.052
-2.383578, 0.052
-2.378462, 0.052
-2.373347, 0.048
-2.368231, 0.048
-2.363116, 0.048
-2.358000, 0.048
-2.250000, 0.045
-2.244884, 0.255
-2.239769, 0.416
-2.234653, 0.400
-2.229538, 0.400
-2.224422, 0.477
-2.219306, 0.545
-2.214191, 0.519
-2.209075, 0.519
-2.203960, 0.554
-2.198844, 0.587
-2.193729, 0.561
-2.188613, 0.561
-2.183497, 0.577
-2.178382, 0.590
-2.173266, 0.564
-2.168151, 0.564
-2.163035, 0.538
-2.157920, 0.554
-2.152804, 0.535
-2.147688, 0.532
-2.142573, 0.500
-2.137457, 0.532
-2.132342, 0.512
-2.127226, 0.509
-2.122111, 0.480
-2.116995, 0.529
-2.111879, 0.532
-2.106764, 0.529
-2.101648, 0.474
-2.096533, 0.529
-2.091417, 0.593
-2.086302, 0.564
-2.081186, 0.496
