0.00, 0.49, 0.80
0.01, 0.49, 0.80
0.02, 0.49, 0.81
0.03, 0.50, 0.81
0.04, 0.50, 0.82
0.05, 0.50, 0.82
0.06, 0.50, 0.81
0.07, 0.49, 0.81
0.07, 0.49, 0.81
0.08, 0.54, 0.81
0.09, 0.49, 0.80
0.10, 0.49, 0.81
0.11, 0.49, 0.79
0.12, 0.48, 0.81
0.13, 0.48, 0.78
0.14, 0.48, 0.81
0.15, 0.49, 0.78
0.16, 0.48, 0.81
0.17, 0.49, 0.78
0.18, 0.50, 0.83
0.19, 0.50, 0.77
0.20, 0.49, 0.83
0.21, 0.50, 0.77
0.22, 0.51, 0.83
0.22, 0.51, 0.83
0.23, 0.51, 0.87
0.24, 0.51, 0.83
0.25, 0.51, 0.85
0.26, 0.52, 0.83
0.27, 0.51, 0.83
0.28, 0.52, 0.83
0.29, 0.52, 0.84
0.30, 0.53, 0.85
0.31, 0.54, 0.86
0.32, 0.54, 0.86
0.33, 0.55, 0.86
0.34, 0.54, 0.86
0.35, 0.54, 0.87
0.36, 0.55, 0.87
0.37, 0.55, 0.87
0.37, 0.55, 0.87
0.38, 0.54, 0.86
0.39, 0.54, 0.86
0.40, 0.54, 0.86
0.41, 0.54, 0.86
0.42, 0.54, 0.86
0.43, 0.53, 0.86
0.44, 0.55, 0.87
0.45, 0.56, 0.88
0.46, 0.57, 0.89
0.47, 0.57, 0.90
0.48, 0.58, 0.90
0.49, 0.58, 0.90
0.50, 0.57, 0.90
0.51, 0.58, 0.90
0.52, 0.59, 0.91
0.52, 0.59, 0.91
0.53, 0.60, 0.92
0.54, 0.60, 0.92
0.55, 0.61, 0.94
0.56, 0.62, 0.94
0.57, 0.62, 0.94
0.58, 0.61, 0.94
0.59, 0.61, 0.94
0.60, 0.60, 0.93
0.61, 0.61, 0.94
0.62, 0.61, 0.94
0.63, 0.61, 0.94
0.64, 0.62, 0.95
0.65, 0.63, 0.96
0.66, 0.63, 0.96
0.67, 0.65, 0.97
0.67, 0.64, 0.97
0.68, 0.65, 0.98
0.69, 0.64, 0.98
0.70, 0.64, 0.98
0.71, 0.65, 0.98
0.72, 0.65, 0.98
0.73, 0.65, 0.98
0.74, 0.64, 0.97
0.75, 0.64, 0.98
0.76, 0.65, 0.99
0.77, 0.65, 0.98
0.78, 0.65, 0.98
0.79, 0.66, 0.98
0.80, 0.66, 0.99
0.81, 0.67, 1.00
0.82, 0.67, 1.00
0.82, 0.68, 1.01
0.83, 0.68, 1.01
0.84, 0.68, 1.01
0.85, 0.68, 1.02
0.86, 0.69, 1.02
0.87, 0.68, 1.02
0.88, 0.67, 1.01
0.89, 0.68, 1.02
0.90, 0.68, 1.01
0.91, 0.67, 1.01
0.92, 0.67, 1.01
0.93, 0.69, 1.02
0.94, 0.71, 1.04
0.95, 0.71, 1.04
0.96, 0.71, 1.05
0.97, 0.72, 1.05
0.97, 0.72, 1.05
0.98, 0.72, 1.06
0.99, 0.72, 1.05
1.00, 0.73, 1.06
1.01, 0.74, 1.08
1.02, 0.74, 1.08
1.03, 0.74, 1.09
1.04, 0.75, 1.09
1.05, 0.75, 1.09
1.06, 0.74, 1.09
1.07, 0.75, 1.09
1.08, 0.75, 1.09
1.09, 0.74, 1.09
1.10, 0.75, 1.09
1.11, 0.76, 1.10
1.12, 0.77, 1.15
1.12, 0.78, 1.12
1.13, 0.77, 1.12
1.14, 0.78, 1.13
1.15, 0.79, 1.14
1.16, 0.82, 1.15
1.17, 0.81, 1.15
1.18, 0.81, 1.15
1.19, 0.80, 1.15
1.20, 0.80, 1.16
1.21, 0.81, 1.16
1.22, 0.82, 1.17
1.23, 0.82, 1.17
1.24, 0.83, 1.17
1.25, 0.82, 1.17
1.26, 0.84, 1.18
1.27, 0.82, 1.18
1.27, 0.84, 1.18
1.28, 0.80, 1.17
1.29, 0.85, 1.19
1.30, 0.83, 1.20
1.31, 0.86, 1.21
1.32, 0.85, 1.21
1.33, 0.85, 1.22
1.34, 0.85, 1.21
1.35, 0.86, 1.22
1.36, 0.86, 1.22
1.37, 0.86, 1.21
1.38, 0.87, 1.22
1.39, 0.87, 1.23
1.40, 0.88, 1.23
