0.00, 0.62, 0.95
0.01, 0.63, 0.95
0.02, 0.62, 0.96
0.03, 0.62, 0.95
0.04, 0.62, 0.95
0.05, 0.63, 0.96
0.06, 0.62, 0.95
0.07, 0.62, 0.95
0.08, 0.63, 0.95
0.08, 0.64, 0.97
0.09, 0.64, 0.97
0.10, 0.64, 0.97
0.11, 0.64, 0.97
0.12, 0.64, 0.97
0.13, 0.65, 0.97
0.14, 0.65, 0.98
0.15, 0.65, 0.98
0.16, 0.65, 0.99
0.17, 0.66, 0.99
0.18, 0.67, 1.00
0.19, 0.67, 1.01
0.20, 0.67, 1.00
0.21, 0.67, 1.00
0.22, 0.67, 1.00
0.23, 0.66, 1.00
0.23, 0.66, 1.00
0.24, 0.67, 1.01
0.25, 0.68, 1.01
0.26, 0.69, 1.02
0.27, 0.67, 1.03
0.28, 0.69, 1.02
0.29, 0.68, 1.03
0.30, 0.69, 1.01
0.31, 0.68, 1.03
0.32, 0.68, 1.00
0.33, 0.67, 1.02
0.34, 0.68, 0.97
0.35, 0.67, 1.02
0.36, 0.68, 1.02
0.37, 0.69, 1.05
0.38, 0.69, 1.04
0.38, 0.70, 1.04
0.39, 0.69, 1.03
0.40, 0.69, 1.03
0.41, 0.70, 1.03
0.42, 0.70, 1.04
0.43, 0.70, 1.04
0.44, 0.70, 1.04
0.45, 0.69, 1.03
0.46, 0.71, 1.04
0.47, 0.71, 1.04
0.48, 0.72, 1.05
0.49, 0.72, 1.05
0.50, 0.72, 1.05
0.51, 0.73, 1.05
0.52, 0.73, 1.06
0.53, 0.73, 1.07
0.53, 0.73, 1.07
0.54, 0.74, 1.07
0.55, 0.74, 1.08
0.56, 0.75, 1.08
0.57, 0.73, 1.08
0.58, 0.73, 1.08
0.59, 0.73, 1.08
0.60, 0.75, 1.08
0.61, 0.74, 1.08
0.62, 0.74, 1.08
0.63, 0.73, 1.07
0.64, 0.73, 1.07
0.65, 0.74, 1.08
0.66, 0.75, 1.08
0.67, 0.75, 1.08
0.68, 0.74, 1.08
0.68, 0.74, 1.08
0.69, 0.75, 1.09
0.70, 0.75, 1.09
0.71, 0.75, 1.09
0.72, 0.75, 1.09
0.73, 0.75, 1.09
0.74, 0.74, 1.09
0.75, 0.75, 1.09
0.76, 0.76, 1.09
0.77, 0.74, 1.09
0.78, 0.75, 1.07
0.79, 0.74, 1.07
0.80, 0.74, 1.08
0.81, 0.74, 1.08
0.82, 0.74, 1.08
0.83, 0.75, 1.09
0.83, 0.77, 1.09
0.84, 0.76, 1.10
0.85, 0.77, 1.11
0.86, 0.79, 1.13
0.87, 0.80, 1.13
0.88, 0.81, 1.14
0.89, 0.80, 1.15
0.90, 0.80, 1.15
0.91, 0.81, 1.15
0.92, 0.80, 1.15
0.93, 0.81, 1.14
0.94, 0.80, 1.15
0.95, 0.81, 1.15
0.96, 0.81, 1.16
0.97, 0.82, 1.15
0.98, 0.81, 1.16
0.98, 0.82, 1.16
0.99, 0.82, 1.16
1.00, 0.82, 1.17
1.01, 0.83, 1.17
1.02, 0.82, 1.16
1.03, 0.82, 1.16
1.04, 0.82, 1.17
1.05, 0.83, 1.18
1.06, 0.84, 1.19
1.07, 0.83, 1.18
1.08, 0.84, 1.19
1.09, 0.84, 1.19
1.10, 0.83, 1.19
1.11, 0.83, 1.18
1.12, 0.83, 1.18
1.13, 0.83, 1.18
1.13, 0.84, 1.18
1.14, 0.84, 1.19
1.15, 0.82, 1.18
1.16, 0.83, 1.18
1.17, 0.83, 1.18
1.18, 0.84, 1.19
1.19, 0.84, 1.19
1.20, 0.84, 1.20
1.21, 0.85, 1.20
1.22, 0.86, 1.21
1.23, 0.86, 1.21
1.24, 0.85, 1.20
1.25, 0.85, 1.19
1.26, 0.85, 1.20
1.27, 0.86, 1.20
1.28, 0.86, 1.22
1.28, 0.87, 1.20
1.29, 0.88, 1.24
1.30, 0.88, 1.21
1.31, 0.89, 1.25
1.32, 0.89, 1.24
1.33, 0.89, 1.28
1.34, 0.89, 1.26
1.35, 0.89, 1.25
1.36, 0.90, 1.25
1.37, 0.89, 1.25
1.38, 0.90, 1.25
1.39, 0.90, 1.25
1.40, 0.89, 1.24
1.41, 0.89, 1.25
1.42, 0.90, 1.25
1.43, 0.89, 1.24
1.43, 0.90, 1.25
1.44, 0.90, 1.25
1.45, 0.89, 1.25
1.46, 0.89, 1.25
1.47, 0.90, 1.25
1.48, 0.92, 1.27
1.49, 0.92, 1.27
1.50, 0.92, 1.28
1.51, 0.92, 1.28
1.52, 0.93, 1.28
1.53, 0.93, 1.29
1.54, 0.93, 1.29
1.55, 0.93, 1.29
1.56, 0.93, 1.30
1.57, 0.94, 1.30
1.58, 0.94, 1.30
1.58, 0.94, 1.30
1.59, 0.93, 1.29
1.60, 0.92, 1.29
1.61, 0.92, 1.28
1.62, 0.92, 1.29
1.63, 0.92, 1.29
1.64, 0.94, 1.31
1.65, 0.95, 1.31
1.66, 0.94, 1.31
1.67, 0.94, 1.30
1.68, 0.94, 1.29
1.69, 0.93, 1.30
1.70, 0.94, 1.31
1.71, 0.95, 1.31
1.72, 0.95, 1.31
1.73, 0.95, 1.31
1.73, 0.95, 1.32
1.74, 0.95, 1.32
1.75, 0.95, 1.32
1.76, 0.95, 1.32
1.77, 0.96, 1.32
1.78, 0.96, 1.32
1.79, 0.96, 1.32
1.80, 0.95, 1.32
1.81, 0.95, 1.32
1.82, 0.94, 1.32
1.83, 0.95, 1.32
1.84, 0.95, 1.31
1.85, 0.96, 1.32
1.86, 0.96, 1.33
1.87, 0.97, 1.33
1.88, 0.97, 1.34
1.88, 0.98, 1.35
1.89, 0.99, 1.35
1.90, 0.99, 1.36
1.91, 0.99, 1.36
1.92, 0.99, 1.36
1.93, 0.98, 1.35
1.94, 0.98, 1.34
1.95, 0.97, 1.34
1.96, 0.97, 1.34
1.97, 0.97, 1.34
1.98, 0.97, 1.33
1.99, 0.97, 1.33
2.00, 0.97, 1.34
2.01, 0.98, 1.35
2.02, 0.98, 1.35
2.03, 0.98, 1.35
2.03, 0.99, 1.36
2.04, 0.99, 1.36
2.05, 1.00, 1.37
2.06, 1.00, 1.37
2.07, 1.00, 1.37
2.08, 1.00, 1.37
2.09, 0.99, 1.36
2.10, 0.99, 1.36
2.11, 0.99, 1.35
2.12, 0.99, 1.36
2.13, 0.99, 1.36
2.14, 1.00, 1.36
2.15, 1.00, 1.36
2.16, 0.99, 1.36
2.17, 0.99, 1.36
2.18, 0.99, 1.35
2.18, 1.00, 1.36
2.19, 0.99, 1.36
2.20, 0.99, 1.36
2.21, 0.99, 1.36
2.22, 1.00, 1.37
2.23, 1.00, 1.37
2.24, 1.00, 1.37
2.25, 1.00, 1.34
2.26, 1.00, 1.38
2.27, 1.00, 1.35
2.28, 1.00, 1.39
2.29, 1.01, 1.38
2.30, 1.00, 1.38
2.31, 1.02, 1.38
2.32, 1.02, 1.38
2.33, 1.02, 1.38
2.34, 1.02, 1.39
2.34, 1.02, 1.39
2.35, 1.01, 1.39
2.36, 1.01, 1.39
2.37, 1.01, 1.38
2.38, 1.01, 1.38
2.39, 1.00, 1.37
2.40, 1.00, 1.37
2.41, 1.00, 1.37
2.42, 1.00, 1.37
2.43, 1.00, 1.37
2.44, 1.00, 1.37
2.45, 1.01, 1.38
2.46, 0.99, 1.37
2.47, 1.00, 1.36
2.48, 0.99, 1.36
2.49, 0.99, 1.36
2.49, 0.99, 1.36
2.50, 1.00, 1.36
2.51, 0.99, 1.36
2.52, 1.00, 1.36
2.53, 0.99, 1.36
2.54, 0.99, 1.36
2.55, 0.99, 1.36
2.56, 0.99, 1.36
2.57, 0.99, 1.36
2.58, 1.00, 1.37
2.59, 1.00, 1.37
2.60, 1.00, 1.37
2.61, 1.00, 1.37
2.62, 1.00, 1.37
2.63, 1.00, 1.36
2.64, 1.00, 1.37
2.64, 1.00, 1.37
2.65, 1.00, 1.36
2.66, 1.00, 1.36
2.67, 0.99, 1.36
2.68, 0.99, 1.36
2.69, 0.99, 1.36
2.70, 0.99, 1.36
2.71, 0.99, 1.36
2.72, 0.99, 1.36
2.73, 1.00, 1.36
2.74, 1.00, 1.36
2.75, 1.00, 1.37
2.76, 1.00, 1.36
2.77, 1.00, 1.37
2.78, 1.00, 1.36
2.79, 1.00, 1.37
2.79, 1.00, 1.36
2.80, 1.00, 1.37
2.81, 1.00, 1.37
2.82, 1.01, 1.37
2.83, 1.01, 1.37
2.84, 1.00, 1.37
2.85, 1.00, 1.37
2.86, 1.00, 1.38
2.87, 1.00, 1.37
2.88, 1.01, 1.38
2.89, 1.01, 1.38
2.90, 1.02, 1.38
2.91, 1.01, 1.38
2.92, 1.02, 1.38
2.93, 1.02, 1.39
2.94, 1.02, 1.39
2.94, 1.02, 1.40
2.95, 1.02, 1.39
2.96, 1.02, 1.38
2.97, 1.01, 1.39
2.98, 1.02, 1.38
2.99, 1.02, 1.39
3.00, 1.01, 1.38
3.01, 1.02, 1.38
3.02, 1.01, 1.38
3.03, 1.01, 1.38
3.04, 1.02, 1.38
3.05, 1.03, 1.39
3.06, 1.02, 1.39
3.07, 1.01, 1.38
3.08, 1.01, 1.38
3.09, 1.02, 1.38
3.09, 1.01, 1.39
3.10, 1.02, 1.39
3.11, 1.02, 1.39
3.12, 1.03, 1.40
3.13, 1.03, 1.40
3.14, 1.03, 1.41
3.15, 1.03, 1.41
3.16, 1.03, 1.41
3.17, 1.03, 1.41
3.18, 1.03, 1.40
3.19, 1.03, 1.41
3.20, 1.04, 1.41
3.21, 1.04, 1.41
3.22, 1.04, 1.41
3.23, 1.05, 1.44
3.24, 1.05, 1.42
3.24, 1.04, 1.46
3.25, 1.05, 1.43
3.26, 1.05, 1.43
3.27, 1.05, 1.43
3.28, 1.05, 1.43
3.29, 1.05, 1.43
3.30, 1.05, 1.43
3.31, 1.06, 1.44
3.32, 1.06, 1.44
3.33, 1.06, 1.44
3.34, 1.06, 1.43
3.35, 1.06, 1.44
3.36, 1.06, 1.44
3.37, 1.06, 1.43
3.38, 1.06, 1.43
3.39, 1.06, 1.43
