0.00, 0.81, 1.15
0.01, 0.81, 1.16
0.02, 0.82, 1.16
0.03, 0.80, 1.15
0.04, 0.80, 1.14
0.05, 0.80, 1.15
0.05, 0.80, 1.15
0.06, 0.81, 1.16
0.07, 0.83, 1.17
0.08, 0.83, 1.19
0.09, 0.84, 1.19
0.10, 0.85, 1.21
0.11, 0.85, 1.20
0.12, 0.85, 1.21
0.13, 0.85, 1.21
0.14, 0.85, 1.21
0.14, 0.85, 1.20
0.15, 0.84, 1.20
0.16, 0.83, 1.20
0.17, 0.83, 1.17
0.18, 0.84, 1.19
0.19, 0.85, 1.21
0.20, 0.86, 1.21
0.21, 0.87, 1.22
0.22, 0.88, 1.23
0.23, 0.88, 1.24
0.23, 0.89, 1.25
0.24, 0.90, 1.25
0.25, 0.90, 1.24
0.26, 0.91, 1.26
0.27, 0.92, 1.27
0.28, 0.93, 1.28
0.29, 0.93, 1.29
0.30, 0.94, 1.30
0.31, 0.94, 1.31
0.32, 0.93, 1.30
0.32, 0.94, 1.30
0.33, 0.94, 1.29
0.34, 0.94, 1.30
0.35, 0.95, 1.31
0.36, 0.95, 1.31
0.37, 0.96, 1.32
0.38, 0.96, 1.33
0.39, 0.97, 1.34
0.40, 0.98, 1.34
0.41, 0.98, 1.35
0.41, 0.99, 1.35
0.42, 1.00, 1.36
0.43, 1.00, 1.36
0.44, 0.99, 1.37
0.45, 0.99, 1.36
0.46, 1.00, 1.36
0.47, 1.00, 1.36
0.48, 1.00, 1.36
0.49, 1.00, 1.37
0.50, 1.01, 1.37
0.50, 1.00, 1.37
0.51, 1.00, 1.37
0.52, 1.01, 1.37
0.53, 1.00, 1.38
0.54, 1.00, 1.37
0.55, 1.00, 1.37
0.56, 1.00, 1.37
0.57, 1.02, 1.38
0.58, 1.02, 1.38
0.59, 1.02, 1.39
0.59, 1.02, 1.39
0.60, 1.02, 1.40
0.61, 1.02, 1.39
0.62, 1.02, 1.39
0.63, 1.02, 1.39
0.64, 1.02, 1.40
0.65, 1.02, 1.39
0.66, 1.02, 1.39
0.67, 1.03, 1.41
0.68, 1.04, 1.41
0.68, 1.05, 1.41
0.69, 1.06, 1.42
0.70, 1.04, 1.42
0.71, 1.04, 1.42
0.72, 1.03, 1.41
0.73, 1.03, 1.41
0.74, 1.04, 1.41
0.75, 1.05, 1.42
0.76, 1.05, 1.42
0.77, 1.07, 1.44
0.77, 1.08, 1.45
0.78, 1.09, 1.45
0.79, 1.09, 1.46
0.80, 1.09, 1.46
0.81, 1.09, 1.46
0.82, 1.09, 1.47
0.83, 1.09, 1.47
0.84, 1.08, 1.46
0.85, 1.08, 1.46
0.86, 1.08, 1.46
0.86, 1.09, 1.47
0.87, 1.08, 1.46
0.88, 1.09, 1.46
0.89, 1.09, 1.47
0.90, 1.09, 1.46
0.91, 1.09, 1.46
