0.00, 0.44, 0.75
0.01, 0.45, 0.75
0.02, 0.45, 0.75
0.03, 0.45, 0.76
0.04, 0.44, 0.76
0.05, 0.45, 0.76
0.06, 0.45, 0.76
0.07, 0.45, 0.76
0.07, 0.45, 0.77
0.08, 0.46, 0.77
0.09, 0.46, 0.78
0.10, 0.46, 0.78
0.11, 0.47, 0.78
0.12, 0.46, 0.78
0.13, 0.46, 0.78
0.14, 0.46, 0.77
0.15, 0.46, 0.78
0.16, 0.46, 0.78
0.17, 0.46, 0.78
0.18, 0.46, 0.78
0.19, 0.46, 0.78
0.20, 0.46, 0.77
0.21, 0.45, 0.77
0.22, 0.46, 0.78
0.22, 0.47, 0.78
0.23, 0.47, 0.78
0.24, 0.46, 0.78
0.25, 0.46, 0.78
0.26, 0.46, 0.78
0.27, 0.46, 0.77
0.28, 0.46, 0.78
0.29, 0.46, 0.78
0.30, 0.47, 0.78
0.31, 0.47, 0.78
0.32, 0.46, 0.78
0.33, 0.47, 0.78
0.34, 0.47, 0.79
0.35, 0.47, 0.79
0.36, 0.48, 0.80
0.37, 0.48, 0.80
0.37, 0.48, 0.80
0.38, 0.48, 0.81
0.39, 0.48, 0.80
0.40, 0.48, 0.80
0.41, 0.49, 0.80
0.42, 0.48, 0.80
0.43, 0.49, 0.81
0.44, 0.49, 0.81
0.45, 0.50, 0.81
0.46, 0.48, 0.81
0.47, 0.49, 0.81
0.48, 0.48, 0.81
0.49, 0.50, 0.81
0.50, 0.51, 0.81
0.51, 0.51, 0.82
0.52, 0.50, 0.82
0.52, 0.52, 0.83
0.53, 0.51, 0.83
0.54, 0.53, 0.83
0.55, 0.51, 0.83
0.56, 0.53, 0.84
0.57, 0.51, 0.84
0.58, 0.53, 0.85
0.59, 0.54, 0.85
0.60, 0.54, 0.86
0.61, 0.54, 0.86
0.62, 0.55, 0.87
0.63, 0.55, 0.87
0.64, 0.55, 0.87
0.65, 0.55, 0.87
0.66, 0.55, 0.87
0.67, 0.55, 0.87
0.67, 0.55, 0.87
0.68, 0.55, 0.87
0.69, 0.55, 0.87
0.70, 0.55, 0.87
0.71, 0.55, 0.87
0.72, 0.55, 0.87
0.73, 0.55, 0.87
0.74, 0.55, 0.86
0.75, 0.54, 0.86
0.76, 0.54, 0.86
0.77, 0.55, 0.87
0.78, 0.56, 0.87
0.79, 0.56, 0.88
0.80, 0.57, 0.88
0.81, 0.57, 0.89
0.82, 0.56, 0.89
0.82, 0.57, 0.89
0.83, 0.57, 0.89
0.84, 0.56, 0.88
0.85, 0.56, 0.88
0.86, 0.55, 0.87
0.87, 0.56, 0.87
0.88, 0.55, 0.87
0.89, 0.56, 0.88
0.90, 0.56, 0.88
0.91, 0.56, 0.88
0.92, 0.57, 0.88
0.93, 0.57, 0.89
0.94, 0.57, 0.89
0.95, 0.57, 0.89
0.96, 0.58, 0.89
0.97, 0.58, 0.90
0.97, 0.58, 0.90
0.98, 0.59, 0.91
0.99, 0.59, 0.91
1.00, 0.59, 0.91
1.01, 0.59, 0.91
1.02, 0.59, 0.91
1.03, 0.59, 0.91
1.04, 0.59, 0.91
1.05, 0.59, 0.91
1.06, 0.59, 0.91
1.07, 0.59, 0.91
1.08, 0.59, 0.91
1.09, 0.59, 0.91
1.10, 0.59, 0.91
1.11, 0.59, 0.91
1.12, 0.60, 0.92
1.12, 0.60, 0.93
1.13, 0.60, 0.93
1.14, 0.60, 0.93
1.15, 0.61, 0.93
1.16, 0.61, 0.93
1.17, 0.60, 0.94
1.18, 0.61, 0.93
1.19, 0.60, 0.93
1.20, 0.60, 0.93
1.21, 0.60, 0.92
1.22, 0.60, 0.92
1.23, 0.60, 0.92
1.24, 0.61, 0.93
1.25, 0.61, 0.93
1.26, 0.61, 0.93
1.27, 0.61, 0.93
1.27, 0.61, 0.94
1.28, 0.61, 0.93
1.29, 0.61, 0.93
1.30, 0.61, 0.93
1.31, 0.61, 0.93
1.32, 0.61, 0.93
1.33, 0.61, 0.94
1.34, 0.62, 0.94
1.35, 0.62, 0.94
1.36, 0.62, 0.94
1.37, 0.62, 0.95
1.38, 0.63, 0.95
1.39, 0.62, 0.95
1.40, 0.63, 0.95
1.41, 0.61, 0.95
1.42, 0.63, 0.96
1.42, 0.62, 0.95
1.43, 0.64, 0.96
1.44, 0.62, 0.96
1.45, 0.63, 0.96
1.46, 0.61, 0.95
1.47, 0.63, 0.95
1.48, 0.61, 0.95
1.49, 0.64, 0.95
1.50, 0.60, 0.95
1.51, 0.64, 0.96
1.52, 0.60, 0.96
1.53, 0.65, 0.96
1.54, 0.60, 0.96
1.55, 0.65, 0.95
1.56, 0.59, 0.95
1.57, 0.63, 0.95
1.57, 0.62, 0.95
1.58, 0.63, 0.95
1.59, 0.63, 0.95
1.60, 0.62, 0.95
1.61, 0.63, 0.95
1.62, 0.62, 0.95
1.63, 0.62, 0.95
1.64, 0.62, 0.94
1.65, 0.61, 0.94
1.66, 0.61, 0.94
1.67, 0.61, 0.94
1.68, 0.61, 0.94
1.69, 0.61, 0.93
1.70, 0.61, 0.93
1.71, 0.61, 0.94
1.72, 0.62, 0.94
1.72, 0.62, 0.94
1.73, 0.62, 0.95
1.74, 0.63, 0.95
1.75, 0.63, 0.95
1.76, 0.63, 0.95
1.77, 0.62, 0.95
1.78, 0.63, 0.95
1.79, 0.63, 0.95
1.80, 0.63, 0.95
1.81, 0.62, 0.95
1.82, 0.62, 0.94
1.83, 0.61, 0.95
1.84, 0.62, 0.95
1.85, 0.62, 0.94
1.86, 0.62, 0.94
1.87, 0.62, 0.94
1.87, 0.62, 0.95
1.88, 0.62, 0.95
1.89, 0.62, 0.95
1.90, 0.63, 0.95
1.91, 0.62, 0.95
1.92, 0.63, 0.95
1.93, 0.63, 0.96
1.94, 0.63, 0.96
1.95, 0.63, 0.96
1.96, 0.63, 0.96
1.97, 0.63, 0.96
1.98, 0.64, 0.96
1.99, 0.64, 0.96
2.00, 0.64, 0.97
2.01, 0.64, 0.97
2.02, 0.64, 0.97
2.02, 0.64, 0.97
2.03, 0.64, 0.97
2.04, 0.64, 0.97
2.05, 0.65, 0.98
2.06, 0.65, 0.98
2.07, 0.66, 0.99
2.08, 0.65, 0.99
2.09, 0.66, 0.99
2.10, 0.66, 0.99
2.11, 0.66, 0.99
2.12, 0.65, 0.99
2.13, 0.66, 0.99
2.14, 0.66, 0.99
2.15, 0.66, 0.99
2.16, 0.66, 0.99
2.17, 0.65, 0.98
2.17, 0.65, 0.98
2.18, 0.65, 0.98
2.19, 0.65, 0.98
2.20, 0.64, 0.98
2.21, 0.64, 0.97
2.22, 0.64, 0.97
2.23, 0.64, 0.97
2.24, 0.64, 0.97
2.25, 0.64, 0.98
2.26, 0.64, 0.97
2.27, 0.64, 0.97
2.28, 0.64, 0.97
2.29, 0.64, 0.97
2.30, 0.64, 0.97
2.31, 0.65, 0.98
2.32, 0.64, 0.98
2.32, 0.65, 0.98
2.33, 0.65, 0.98
2.34, 0.65, 0.98
2.35, 0.65, 0.98
2.36, 0.66, 0.98
2.37, 0.65, 0.98
2.38, 0.66, 0.98
2.39, 0.64, 0.98
2.40, 0.66, 0.99
2.41, 0.65, 0.99
2.42, 0.67, 0.99
2.43, 0.65, 0.99
2.44, 0.67, 0.99
2.45, 0.64, 0.99
2.46, 0.67, 0.99
2.47, 0.64, 0.99
2.47, 0.67, 0.99
2.48, 0.64, 0.99
2.49, 0.68, 0.99
2.50, 0.63, 1.00
2.51, 0.68, 1.00
2.52, 0.63, 0.99
2.53, 0.68, 0.99
2.54, 0.62, 0.99
2.55, 0.66, 0.99
2.56, 0.66, 1.00
2.57, 0.66, 1.00
2.58, 0.66, 1.00
2.59, 0.66, 1.00
2.60, 0.66, 0.98
2.61, 0.66, 0.99
2.61, 0.66, 0.99
2.62, 0.66, 0.99
2.63, 0.66, 0.99
2.64, 0.66, 0.99
2.65, 0.66, 0.99
2.66, 0.65, 0.99
2.67, 0.65, 0.99
2.68, 0.66, 0.99
2.69, 0.66, 0.99
2.70, 0.65, 0.99
2.71, 0.66, 0.99
2.72, 0.66, 0.99
2.73, 0.66, 0.99
2.74, 0.66, 0.99
2.75, 0.66, 0.99
2.76, 0.66, 0.99
2.76, 0.66, 0.99
2.77, 0.66, 0.99
2.78, 0.65, 0.99
2.79, 0.65, 0.99
2.80, 0.66, 0.99
2.81, 0.66, 0.99
2.82, 0.66, 0.99
2.83, 0.66, 0.99
2.84, 0.66, 0.99
2.85, 0.65, 1.00
2.86, 0.66, 0.99
2.87, 0.66, 0.99
2.88, 0.66, 0.99
2.89, 0.65, 0.99
2.90, 0.65, 0.99
2.91, 0.65, 0.98
2.91, 0.65, 0.98
2.92, 0.65, 0.99
2.93, 0.65, 0.98
2.94, 0.66, 0.98
2.95, 0.65, 0.98
2.96, 0.65, 0.98
2.97, 0.65, 0.98
2.98, 0.65, 0.98
2.99, 0.65, 0.98
3.00, 0.65, 0.98
3.01, 0.65, 0.98
3.02, 0.65, 0.98
3.03, 0.65, 0.98
3.04, 0.65, 0.98
3.05, 0.65, 0.98
3.06, 0.65, 0.98
3.06, 0.65, 0.99
3.07, 0.65, 0.99
3.08, 0.65, 0.99
3.09, 0.65, 0.98
3.10, 0.65, 0.98
3.11, 0.65, 0.98
3.12, 0.65, 0.98
3.13, 0.65, 0.98
3.14, 0.65, 0.98
3.15, 0.65, 0.98
3.16, 0.65, 0.98
3.17, 0.65, 0.98
3.18, 0.65, 0.98
3.19, 0.65, 0.98
3.20, 0.64, 0.98
3.21, 0.65, 0.98
3.21, 0.65, 0.98
3.22, 0.65, 0.98
3.23, 0.65, 0.98
3.24, 0.65, 0.98
3.25, 0.64, 0.98
3.26, 0.65, 0.98
3.27, 0.64, 0.98
3.28, 0.65, 0.98
3.29, 0.64, 0.98
3.30, 0.64, 0.98
3.31, 0.64, 0.97
3.32, 0.64, 0.97
