-25.025000, 0.139
-25.020336, 0.358
-25.015673, 0.364
-25.011009, 0.296
-25.006348, 0.284
-25.001684, 0.371
-24.997021, 0.425
-24.992357, 0.358
-24.987694, 0.342
-24.983030, 0.380
-24.978367, 0.464
-24.973703, 0.400
-24.969040, 0.387
-24.964376, 0.403
-24.959713, 0.483
-24.955050, 0.477
-24.950386, 0.419
-24.945724, 0.403
-24.941061, 0.461
-24.936398, 0.554
-24.931734, 0.496
-24.927071, 0.471
-24.922407, 0.496
-24.917744, 0.622
-24.913080, 0.741
-24.908417, 0.709
-24.903753, 0.696
-24.899090, 0.683
-24.894426, 0.925
-24.889763, 0.947
-24.885101, 0.886
-24.880438, 0.873
-24.875774, 0.889
-24.871111, 1.038
-24.866447, 0.996
-24.861784, 0.980
-24.857121, 0.922
-24.852457, 0.967
-24.847794, 0.983
-24.843130, 0.964
-24.838467, 0.922
-24.833803, 0.893
-24.829142, 0.883
-24.824478, 0.857
-24.819815, 0.828
-24.815151, 0.796
-24.810488, 0.815
-24.805824, 0.812
-24.801161, 0.777
-24.796497, 0.738
-24.791834, 0.738
-24.787170, 0.764
-24.782507, 0.728
-24.777843, 0.696
-24.773180, 0.680
-24.768518, 0.770
-24.763855, 0.741
-24.759192, 0.703
-24.754528, 0.670
-24.749865, 0.815
-24.745201, 0.815
-24.740538, 0.764
-24.735874, 0.728
-24.731211, 0.735
-24.726547, 0.877
-24.721884, 0.838
-24.717220, 0.793
-24.712557, 0.751
-24.707895, 0.815
-24.703232, 0.912
-24.698568, 0.860
-24.693905, 0.812
-24.689241, 0.780
-24.684578, 0.844
-24.679914, 0.848
-24.675251, 0.806
-24.670588, 0.761
-24.665924, 0.738
-24.661261, 0.757
-24.656597, 0.722
-24.651936, 0.686
-24.647272, 0.661
-24.642609, 0.661
-24.637945, 0.635
-24.633282, 0.612
-24.628618, 0.587
-24.623955, 0.622
-24.619291, 0.645
-24.614628, 0.609
-24.609964, 0.580
-24.605301, 0.651
-24.600637, 0.796
-24.595974, 0.751
-24.591312, 0.709
-24.586649, 0.706
-24.581985, 0.980
-24.577322, 0.960
-24.572659, 0.899
-24.567995, 0.848
-24.563332, 1.038
-24.558668, 1.196
-24.554005, 1.115
-24.549341, 1.051
-24.544678, 1.044
-24.540014, 1.334
-24.535353, 1.276
-24.530689, 1.199
-24.526026, 1.131
-24.521362, 1.228
-24.516699, 1.263
-24.512035, 1.196
-24.507372, 1.134
-24.502708, 1.086
-24.498045, 1.112
-24.493382, 1.063
-24.488718, 1.015
-24.484055, 0.970
-24.479391, 0.944
-24.474730, 0.909
-24.470066, 0.867
-24.465403, 0.828
-24.460739, 0.822
-24.456076, 0.793
-24.451412, 0.754
-24.446749, 0.725
-24.442085, 0.738
-24.437422, 0.738
-24.432758, 0.706
-24.428095, 0.677
-24.423431, 0.657
-24.418768, 0.696
-24.414106, 0.667
-24.409443, 0.635
-24.404779, 0.609
-24.400116, 0.625
-24.395452, 0.606
-24.390789, 0.567
-24.386126, 0.541
-24.381462, 0.538
-24.376799, 0.529
-24.372135, 0.503
-24.367472, 0.487
-24.362808, 0.471
-24.358147, 0.448
-24.353483, 0.432
-24.348820, 0.416
-24.344156, 0.400
-24.339493, 0.387
-24.334829, 0.377
-24.330166, 0.358
-24.325502, 0.345
-24.320839, 0.342
-24.316175, 0.325
-24.311512, 0.313
-24.306849, 0.316
-24.302185, 0.300
-24.297523, 0.290
-24.292860, 0.280
-24.288197, 0.284
-24.283533, 0.303
-24.278870, 0.296
-24.274206, 0.280
-24.269543, 0.271
-24.264879, 0.271
-24.260216, 0.271
-24.255552, 0.261
-24.250889, 0.248
-24.246225, 0.245
-24.241562, 0.235
-24.236900, 0.232
-24.232237, 0.226
-24.227573, 0.213
-24.222910, 0.213
-24.218246, 0.206
-24.213583, 0.200
-24.208920, 0.193
-24.204256, 0.193
-24.199593, 0.184
-24.194929, 0.180
-24.190266, 0.180
-24.185602, 0.174
-24.180941, 0.171
-24.176277, 0.168
-24.171614, 0.174
-24.166950, 0.184
-24.162287, 0.180
-24.157623, 0.174
-24.152960, 0.171
-24.148296, 0.177
-24.143633, 0.171
-24.138969, 0.171
-24.134306, 0.164
-24.129642, 0.161
-24.124979, 0.158
-24.120317, 0.158
-24.115654, 0.155
-24.110991, 0.148
-24.106327, 0.145
-24.101664, 0.145
-24.097000, 0.139
-20.018000, 0.139
-20.013348, 0.358
-20.008694, 0.364
-20.004040, 0.300
-19.999388, 0.284
-19.994734, 0.367
-19.990080, 0.429
-19.985428, 0.361
-19.980774, 0.345
-19.976120, 0.383
-19.971468, 0.467
-19.966814, 0.400
-19.962160, 0.383
-19.957508, 0.400
-19.952854, 0.483
-19.948200, 0.487
-19.943548, 0.422
-19.938894, 0.403
