0.00, 0.53, 0.83
0.01, 0.53, 0.85
0.02, 0.56, 0.86
0.03, 0.54, 0.86
0.04, 0.56, 0.87
0.05, 0.56, 0.88
0.06, 0.55, 0.88
0.07, 0.56, 0.88
0.07, 0.56, 0.88
0.08, 0.55, 0.87
0.09, 0.55, 0.87
0.10, 0.55, 0.86
0.11, 0.55, 0.87
0.12, 0.54, 0.86
0.13, 0.55, 0.86
0.14, 0.54, 0.86
0.15, 0.54, 0.87
0.16, 0.55, 0.87
0.17, 0.55, 0.87
0.18, 0.56, 0.87
0.19, 0.56, 0.86
0.20, 0.56, 0.87
0.21, 0.57, 0.89
0.22, 0.58, 0.89
0.22, 0.57, 0.89
0.23, 0.58, 0.90
0.24, 0.58, 0.90
0.25, 0.57, 0.90
0.26, 0.58, 0.90
0.27, 0.59, 0.91
0.28, 0.59, 0.91
0.29, 0.59, 0.92
0.30, 0.60, 0.93
0.31, 0.61, 0.93
0.32, 0.62, 0.94
0.33, 0.63, 0.95
0.34, 0.63, 0.96
0.35, 0.63, 0.96
0.36, 0.63, 0.95
0.37, 0.63, 0.96
0.37, 0.63, 0.95
0.38, 0.63, 0.96
0.39, 0.63, 0.95
0.40, 0.62, 0.94
0.41, 0.62, 0.95
0.42, 0.62, 0.95
0.43, 0.62, 0.95
0.44, 0.63, 0.95
0.45, 0.62, 0.95
0.46, 0.63, 0.95
0.47, 0.62, 0.95
0.48, 0.62, 0.95
0.49, 0.62, 0.95
0.50, 0.62, 0.95
0.51, 0.62, 0.95
0.52, 0.63, 0.95
0.52, 0.63, 0.95
0.53, 0.63, 0.96
0.54, 0.64, 0.97
0.55, 0.64, 0.97
0.56, 0.65, 0.97
0.57, 0.65, 0.97
0.58, 0.65, 0.98
0.59, 0.66, 0.99
0.60, 0.67, 1.00
0.61, 0.67, 1.01
0.62, 0.68, 1.01
0.63, 0.69, 1.02
0.64, 0.69, 1.03
0.65, 0.70, 1.04
0.66, 0.70, 1.03
0.67, 0.70, 1.03
0.67, 0.70, 1.04
0.68, 0.70, 1.04
0.69, 0.71, 1.04
0.70, 0.70, 1.04
0.71, 0.72, 1.05
0.72, 0.73, 1.06
0.73, 0.73, 1.06
0.74, 0.73, 1.06
0.75, 0.73, 1.06
0.76, 0.72, 1.06
0.77, 0.73, 1.06
0.78, 0.73, 1.06
0.79, 0.72, 1.05
0.80, 0.71, 1.05
0.81, 0.70, 1.05
0.82, 0.70, 1.04
0.82, 0.70, 1.04
0.83, 0.72, 1.04
0.84, 0.72, 1.05
0.85, 0.72, 1.06
0.86, 0.73, 1.06
0.87, 0.73, 1.07
0.88, 0.74, 1.07
0.89, 0.73, 1.07
0.90, 0.73, 1.07
0.91, 0.73, 1.06
0.92, 0.73, 1.07
0.93, 0.74, 1.08
0.94, 0.75, 1.09
0.95, 0.76, 1.10
0.96, 0.77, 1.11
0.97, 0.76, 1.11
0.97, 0.77, 1.12
0.98, 0.77, 1.11
0.99, 0.78, 1.12
1.00, 0.78, 1.12
1.01, 0.78, 1.13
1.02, 0.79, 1.13
1.03, 0.79, 1.13
1.04, 0.80, 1.14
1.05, 0.80, 1.14
1.06, 0.79, 1.14
1.07, 0.80, 1.15
1.08, 0.80, 1.15
1.09, 0.81, 1.15
1.10, 0.80, 1.14
