545041843, 257, 260, 398, 388
545045179, 254, 388, 379, 1016
545048515, 258, 389, 379, 1023
545051851, 254, 388, 349, 1023
545055188, 259, 386, 354, 1019
545058524, 246, 389, 359, 1023
545061860, 252, 399, 383, 1023
545065196, 254, 392, 386, 1018
545068533, 255, 386, 408, 1018
545071869, 258, 410, 401, 1020
545075205, 256, 405, 396, 1014
545078541, 256, 387, 342, 1016
545081877, 258, 392, 368, 1018
545085214, 256, 397, 376, 1022
545088550, 255, 356, 387, 1023
545091886, 250, 378, 399, 1019
545095223, 254, 308, 389, 1023
545098559, 249, 362, 396, 1016
545101895, 262, 386, 414, 1021
545105231, 254, 374, 415, 1016
545108578, 255, 393, 398, 1013
545111914, 256, 393, 372, 1023
545115250, 257, 390, 389, 1021
545118587, 259, 404, 354, 1015
545121923, 275, 384, 388, 1019
545125259, 254, 363, 380, 1023
545128595, 267, 360, 378, 1023
545131931, 255, 378, 387, 1023
545135268, 272, 349, 390, 1023
545138604, 256, 382, 361, 1023
545141940, 256, 372, 358, 1023
545145276, 255, 374, 383, 1023
545148612, 253, 391, 394, 1021
545151949, 261386, 1023
545161957, 255, 370, 377, 405, 1023
545158621, 1022
545165293, 241, 376, , 256, 385, , 392, 396, 1023
545155285, 255, 404382, 1014
545168630, 249, 395, 397, 1023
545171966, 251, 386, 395, 1019
545175302, 260, 352, 403, 1023
545178638, 255, 374, 403, 1023
545181974, 258, 382, 408, 1022
545185310, 263, 393, 390, 1020
545188646, 252, 405, 386, 1023
545191983, 272, 403, 376, 1022
545195324, 251, 393, 367, 1023
545198661, 255, 399, 370, 1021
545201997, 259, 406, 383, 1023
545205335, 249, 403, 395, 1023
545208671, 260, 403, 399, 1023
545212007, 257, 385, 397, 1023
545215344, 244, 386, 392, 1023
545218680, 256, 387, 361, 1023
545222016, 253, 381, 369, 1023
545225352, 253, 398, 374, 1023
545228689, 253, 384, 347, 1018
545232025, 254, 304, 365, 1023
545235361, 254, 357, 395, 1023
545238698, 253, 387, 391, 1023
545242034, 255, 396, 401, 1019
545245370, 256, 396, 393, 1022
545248706, 255, 387, 401, 1023
545252042, 255, 393, 392, 1019
545255379, 257, 387, 399, 1023
545258715, 273, 377, 376, 1019
545262051, 257, 384, 367, 1021
545265387, 239, 338, 384, 1022
545268723, 255, 366, 358, 1023
545272060, 261, 388, 396, 1023
545275396, 244, 383, 406, 1023
545278732, 272, 385, 379, 1023
545282068, 256, 389, 371, 1018
545285404, 259, 395, 377, 1023
545288740, 256, 402, 384, 1023
545292077, 251, 347, 367, 1023
545295413, 254, 359, 330, 1023
545298749, 272, 358, 363, 1016
545302085, 255, 370, 354, 1020
545305421, 252, 388, 377, 1021
545308758, 261, 397, 391, 1023
545312094, 255, 377, 376, 1023
545315430, 264, 346, 381, 1023
545318766, 255, 370, 382, 1023
545322103, 254, 341, 392, 1023
545325439, 255, 352, 359, 1023
545328775, 253, 367, 361, 1023
545332111, 255, 361, 366, 1023
545335447, 253, 389, 382, 1020
545338783, 264, 395, 379, 1014
545342120, 261, 395, 368, 1023
545345456, 255, 386, 391, 1019
545348792, 255, 386, 405, 1023
545352128, 253, 395, 407, 1023
545355464, 242, 395, 409, 1022
545358801, 251, 388, 397, 1016
545362137, 260, 404, 386, 1013
545365473, 255, 398, 402, 1016
545368809, 251, 397, 394, 1019
545372145, 253, 401, 404, 1023
545375481, 255, 397, 399, 1023
545378818, 250, 404, 405, 1023
545382159, 255, 380, 315, 1023
545385497, 257, 378, 373, 1023
545388836, 252, 408, 385, 1017
545392172, 262, 396, 374, 1023
545395508, 268, 383, 366, 1022
545398844, 266, 392, 373, 1023
545402180, 253, 356, 387, 1023
545405517, 261, 388, 390, 1023
545408853, 250, 392, 402, 1017
545412189, 256, 401, 380, 1021
545415525, 254, 388, 394, 1023
545418861, 241, 408, 403, 1019
545422197, 259, 413, 405, 1023
545425533, 244, 393, 397, 1017
545428870, 257, 370, 397, 1023
545432206, 252, 385, 386, 1018
545435542, 256, 377, 390, 1016
545438878, 278, 401, 395, 1016
545442215, 238, 366, 389, 1017
545445551, 259, 374, 400, 1022
545448887, 257, 391, 399, 1016
545452223, 255, 380, 359, 1023
545455559, 260, 346, 374, 1022
545458896, 263, 372, 337, 1018
545462232, 254, 384, 318, 1023
545465568, 267, 370, 315, 1022
545468904, 263, 373, 347, 1023
545472241, 281, 383, 358, 1023
545475577, 258, 347, 368, 1020
545478913, 262, 332, 380, 1017
545482249, 254, 313, 371, 1019
545485585, 256, 365, 396, 1023
545488921, 255, 376, 413, 1014
545492258, 257, 387, 401, 1023, 399, 387, 1023
545502266, 267, 
545495594, 255, 386, 406, 1023
545498930, 246382, 397, 1023
545505602, 252, 391, 388, 1017
545508939, 254, 403, 345, 1023
545512275, 252, 396, 377, 1017
545515611, 254, 399, 374, 1019
545518947, 256, 411, 397, 1023
545522283, 256, 408, 397, 1023
545525619, 254, 370, 392, 1023
545528956, 254, 381, 374, 1022
545532292, 258, 344, 391, 1019
545535628, 256, 364, 377, 1023
545538964, 280, 390, 390, 1023
545542300, 261, 389, 389, 1023
545545636, 253, 389, 389, 1016
545548973, 255, 380, 405, 1023
545552309, 257, 394, 402, 1023
545555645, 252, 396, 402, 1019
545558981, 256, 385, 400, 1022
545562318, 261, 332, 387, 1017
545565654, 259, 362, 408, 1023
545568996, 255, 383, 411, 1019
545572334, 258, 406, 402, 1022
545575670, 253, 383, 405, 1023
545579007, 255, 388, 417, 1023
545582343, 279, 383, 390, 1019
545585679, 257, 378, 410, 1018
545589015, 253, 398, 410, 1023
545592352, 258, 387, 400, 1023
545595688, 255, 388, 379, 1020
545599024, 245, 376, 388, 1014
545602360, 256, 386, 398, 1018
545605696, 254, 395, 388, 1023
545609033, 255, 397, 388, 1018
545612369, 257, 385, 385, 1023
545615705, 255, 382, 400, 1023
545619041, 256, 406, 363, 1022
545622378, 252, 348, 367, 1022
545625714, 257, 366, 373, 1023
545629050, 265, 371, 384, 1023
545632386, 279, 383, 385, 1019
545635722, 247, 381, 395, 1021
545639059, 259, 390, 412, 1023
545642395, 256, 395, 402, 1023
545645731, 256, 381, 394, 1018
545649067, 258, 379, 404, 1023
545652414, 274, 396, 370, 1023
545655750, 247, 384, 377, 1018
545659086, 255, 399, 386, 1023
545662423, 253, 378, 395, 1023
545665759, 255, 369, 390, 1017
545669095, 258, 387, 393, 1023
545672431, 253, 403, 403, 1018
545675767, 260, 391, 387, 1022
545679104, 256, 389, 374, 1023
545682440, 252, 354, 388, 1023
545685776, 262, 382, 366, 1021
545689112, 257, 392, 373, 1023
545692449, 253, 396, 391, 1023
545695785, 260, 384, 384, 1022
545699121, 265, 391, 390, 1016
545702457, 258, 391, 381, 1013
545705794, 257, 388, 350, 1013
545709130, 263, 386, 363, 1023
545712466, 255, 391, 381, 1015
545715802, 254, 384, 377, 1019
545719138, 257, 395, 397, 1014
545722475, 257, 410, 407, 1022
545725811, 280, 405, 389, 1019
545729147, 253, 389, 372, 1023
545732483, 254, 348, 373, 1022
545735819, 254, 390, 393, 1018
545739161, 255, 351, 394, 1011
545742500, 258, 386, 393, 1023
545745837, 285, 383, 393, 1020
545749173, 257, 379, 394, 1022
545752509, 267, 393, 389, 1020
545755846, 260, 393, 400, 1023
545759182, 256, 351, 391, 1023
545762518, 246, 351, 391, 1023
545765854, 261, 352, 347, 1018
545769190, 255, 360, 336, 1019
545772527, 258, 375, 366, 1023
545775863, 258, 389, 386, 1018
545779199, 255, 377, 382, 1023
545782535, 258, 369, 391, 1017
545785872, 255, 383, 399, 1014
545789208, 254, 406, 399, 1022
545792544, 273, 386, 368, 1023
545795880, 258, 346, 370, 1023
