203678739, 307, 312, 397, 388
203682075, 311, 387, 397, 1021
203685411, 316, 394, 353, 1023
203688747, 308, 386, 395, 1015
203692089, 312, 411, 381, 1023
203695425, 311, 383, 382, 1021
203698761, 307, 375, 394, 1023
203702097, 311, 389, 385, 1023
203705433, 311, 383, 382, 1015
203708769, 323, 385, 380, 1023
203712105, 310, 349, 388, 1023
203715441, 308, 359, 368, 1023
203718778, 310, 332, 377, 1023
203722114, 310, 366, 357, 1023
203725450, 313, 373, 370, 1021
203728786, 311, 367, 358, 1022
203732122, 302, 329, 367, 1023
203735458, 312, 323, 387, 1023
203738794, 311, 354, 349, 1023
203742130, 317, 381, 368, 1023
203745466, 310, 375, 370, 1016
203748803, 309, 373, 365, 1018
203752139, 311, 388, 376, 1023
203755475, 310, 387, 392, 1017
203758811, 312, 384, 350, 1013
203762147, 310, 391, 368, 1023
203765483, 309, 387, 371, 1023
203768819, 309, 396, 389, 1022
203772155, 307, 396, 392, 1023
203775491, 313, 396, 354, 1020
203778838, 315, 405, 360, 1017
203782175, 307, 348, 381, 1014
203785511, 312, 365, 374, 1023
203788847, 310, 374, 385, 1023
203792183, 319, 392, 350, 1013
203795519, 310, 388, 373, 1016
203798855, 312, 375, 359, 1023
203802191, 309, 395, 386, 1023
203805527, 311, 412, 395, 1023
203808864, 308, 419, 382, 1023
203812200, 310, 394, 381, 1023
203815536, 305, 383, 371, 1023
203818872, 313, 382, 380, 1023
203822208, 302, 390, 359, 1023
203825544, 309, 380, 392, 1023
203828880, 309, 381, 393, 1019
203832216, 311, 372, 385, 1013
203835552, 311, 364, 387, 1023
203838888, 314, 385, 404, 1023
203842225, 336, 405, 385, 1023
203845561, 305, 395, 390, 1023
203848897, 311, 375, 368, 1022
203852233, 309, 385, 378, 1023
203855569, 311, 397, 384, 1023
203858905, 310, 352, 368, 1014
203862241, 308, 377, 367, 1022
203865577, 316, 349, 381, 1023
203868913, 312, 366, 383, 1019
203872255, 325, 372, 399, 1023
203875591, 310, 379, 383, 1023
203878927, 309, 387, 395, 1018
203882263, 309, 381, 392, 1023
203885599, 301, 383, 396, 1023
203888936, 307, 388, 357, 1016
203892272, 315, 395, 376, 1023
203895608, 338, 397, 385, 1023
203898944, 309, 397, 386, 1020
203902280, 302, 385, 372, 1019
203905616, 312, 396, 397, 1023
203908952, 333, 388, 409, 1020
203912288, 321, 373, 378, 1022
203915624, 314, 367, 371, 1018
203918961, 309, 385, 390, 1020
203922297, 310, 404, 405, 1016
203925633, 308, 409, 386, 1023
203928969, 308, 393, 385, 1021
203932305, 310, 379, 373, 1023
203935641, 324, 393, 393, 1018
203938977, 311, 403, 395, 1023
203942313, 312, 397, 386, 1018
203945649, 311, 383, 389, 1018
203948985, 315, 390, 393, 1023
203952322, 312, 402, 384, 1018
203955658, 310, 369, 376, 1021
203959004, 304, 378, 409, 1018
203962340, 313, 372, 384, 1023
203965677, 311, 367, 382, 1023
203969013, 309, 379, 380, 1021
203972349, 311, 391, 389, 1021
203975685, 323, 386, 387, 1017
203979021, 308, 400, 380, 1023
203982357, 312, 377, 386, 1023
203985693, 310, 375, 375, 1023
203989029, 310, 397, 391, 1016
203992365, 320, 396, 393, 1019
203995701, 309, 399, 383, 1017
203999037, 309, 382, 369, 1023
204002373, 312, 380, 387, 1020
204005709, 310, 360, 388, 1020
204009046, 308, 377, 401, 1023
204012382, 308, 349, 387, 1018
204015718, 313, 354, 397, 1023
204019054, 309, 362, 387, 1023
204022390, 308, 375, 401, 1022
204025726, 311, 374, 410, 1016
204029062, 310, 391, 405, 1020
204032398, 312, 339, 380, 1018
204035734, 310, 291, 369, 1023
204039070, 314, 351, 398, 1023
204042406, 308, 366, 407, 1023
204045742, 310, 400, 394, 1022
204049084, 313, 378, 383, 1016
204052422, 315, 380, 395, 1017
