180277154, 280, 281, 370, 394
180280490, 282, 352, 346, 1023
180283826, 280, 360, 351, 1023
180287162, 277, 372, 392, 1023
180290500, 277, 386, 356, 1022
180293837, 279, 338, 357, 1023
180297173, 277, 324, 380, 1023
180300509, 280, 385, 402, 1023
180303845, 281, 391, 396, 1018
180307181, 282, 384, 390, 1023
180310517, 266, 350, 340, 1020
180313853, 282, 377, 374, 1023
180317189, 274, 364, 380, 1023
180320525, 304, 354, 397, 1023
180323861, 280, 384, 340, 1023
180327197, 289, 367, 380, 1017
180330533, 280, 389, 389, 1023
180333870, 278, 362, 354, 1014
180337206, 282, 371, 376, 1019
180340542, 285, 389, 374, 1019
180343878, 289, 383, 371, 1018
180347214, 284, 393, 378, 1022
180350550, 297, 389, 390, 1017
180353886, 281, 387, 398, 1023
180357222, 283, 398, 409, 1021
180360558, 278, 393, 384, 1023
180363894, 281, 398, 396, 1023
180367230, 292, 387, 379, 1023
180370566, 280, 386, 393, 1023
180373902, 281, 379, 389, 1023
180377238, 280, 389, 377, 1022
180380575, 294, 386, 350, 1023
180383911, 284, 399, 372, 1019
180387247, 283, 358, 382, 1023
180390583, 282, 385, 374, 1017
180393919, 278, 389, 365, 1023
180397255, 284, 337, 389, 1021
180400591, 301, 385, 400, 1023
180403927, 280, 403, 404, 1023
180407263, 282, 407, 396, 1023
180410599, 281, 379, 390, 1015
180413935, 283, 387, 383, 1023
180417271, 283, 372, 359, 1023
180420607, 283, 389, 386, 1020
180423944, 269, 387, 387, 1022
180427280, 284, 353, 372, 1021
180430616, 287, 385, 393, 1016
180433952, 284, 386, 408, 1018
180437288, 269, 395, 397, 1023
180440624, 278, 398, 407, 1022
180443960, 276, 403, 403, 1023
180447296, 287, 377, 399, 1018
180450632, 293, 399, 409, 1016
180453968, 281, 386, 395, 1023
180457310, 282, 394, 397, 1013
180460647, 280, 398, 389, 1021
180463983, 281, 401, 395, 1023
180467319, 282, 350, 398, 1023
180470655, 282, 340, 389, 1023
180473991, 282, 360, 366, 1011
180477327, 286, 372, 371, 1016
180480665, 280, 354, 362, 1022
180484003, 281, 391, 385, 1023
180487339, 281, 401, 348, 1023
180490675, 282, 404, 357, 1023
180494011, 288, 399, 380, 1017
180497347, 281, 405, 374, 1023
180500683, 288, 410, 385, 1023
180504020, 281, 406, 353, 1023
180507356, 284, 411, 378, 1023
180510692, 280, 410, 390, 1015
180514028, 280, 409, 388, 1018
180517364, 283, 394, 396, 1022
180520700, 283, 412, 394, 1019
180524036, 280, 359, 344, 1023
180527372, 280, 375, 375, 1023
180530708, 286, 378, 389, 1023
180534044, 283, 379, 391, 1023
180537380, 286, 341, 381, 1016
180540716, 277, 369, 386, 1022
180544053, 283, 357, 374, 1022
180547389, 280, 367, 372, 1023
180550725, 280, 407, 374, 1023
180554061, 283, 405, 390, 1023
180557397, 284, 402, 390, 1023
180560733, 285, 401, 380, 1023
180564069, 282, 401, 380, 1023
180567405, 303, 385, 392, 1023
180570741, 283, 399, 396, 1023
180574077, 286, 381, 404, 1016
180577413, 296, 398, 382, 1023
180580749, 287, 394, 402, 1023
180584085, 274, 410, 411, 1023
180587421, 280, 408, 398, 1022
180590758, 277, 395, 390, 1023
180594094, 282, 396, 395, 1023
180597430, 282, 388, 395, 1019
180600766, 282, 405, 405, 1013
180604102, 279, 393, 387, 1023
180607438, 296, 340, 394, 1023
180610774, 268, 329, 376, 1017
180614110, 296, 364, 395, 1018
180617446, 295, 393, 388, 1019
180620782, 278, 343, 385, 1023
180624118, 282, 384, 401, 1023
180627454, 281, 370, 386, 1014
180630790, 284, 376, 391, 1023
180634126, 285, 393, 401, 1023
180637462, 283, 391, 396, 1021
180640798, 281, 398, 392, 1023
180644140, 281, 394, 392, 1023
180647477, 279, 391, 405, 1023
180650813, 281, 400, 392, 1023
180654149, 281, 357, 385, 1023
180657485, 283, 361, 391, 1023
180660821, 281, 366, 386, 1023
180664157, 285, 360, 397, 1016
180667493, 290, 381, 395, 1022
180670831, 280, 383, 390, 1022
180674167, 280, 392, 398, 1023
180677504, 283, 392, 388, 1018
180680840, 282, 398, 405, 1021
180684176, 284, 366, 403, 1023
180687512, 305, 374, 407, 1023
180690848, 280, 381, 383, 1014
180694184, 278, 365, 370, 1023
180697520, 269, 383, 391, 1023
180700856, 282, 404, 392, 1023
180704192, 282, 390, 358, 1023
180707528, 283, 389, 375, 1023
180710864, 281, 390, 374, 1023
180714200, 289, 374, 398, 1020
180717536, 277, 406, 372, 1017
180720872, 284, 348, 381, 1023
180724208, 283, 370, 393, 1023
180727544, 297, 371, 390, 1016
180730880, 281, 371, 377, 1023
180734227, 282, 388, 395, 1018
180737563, 282, 348, 389, 1011
180740899, 293, 360, 397, 1023
180744235, 283, 379, 395, 1015
180747571, 277, 375, 392, 1023
180750908, 283, 400, 403, 1023
180754244, 281, 404, 386, 1016
180757580, 289, 392, 396, 1023
180760916, 283, 375, 393, 1023
180764252, 285, 381, 385, 1015
180767588, 282, 386, 401, 1023
180770924, 281, 400, 393, 1016
180774260, 283, 384, 394, 1015
180777596, 281, 375, 387, 1022
180780933, 280, 347, 386, 1016
180784269, 286, 380, 406, 1023
180787605, 279, 392, 400, 1023
180790941, 276, 399, 380, 1023
180794277, 296, 404, 358, 1020
180797613, 283, 398, 388, 1015
180800949, 279, 381, 383, 1020
180804285, 307, 381, 386, 1014
180807621, 284, 378, 353, 1023
180810957, 281, 386, 373, 1023
180814293, 278, 392, 387, 1023
180817629, 302, 390, 404, 1016
180820965, 285, 405, 409, 1023
180824308, 296, 385, 405, 1016
180827644, 283, 383, 382, 1017
180830980, 285, 386, 390, 1021
180834316, 278, 391, 397, 1014
180837652, 290, 350, 344, 1023
180840989, 282, 376, 377, 1019
180844325, 282, 390, 375, 1015
180847661, 288, 398, 393, 1016
180850997, 284, 370, 396, 1016
180854335, 293, 339, 401, 1017
180857671, 281, 373, 351, 1019
180861007, 295, 368, 325, 1021
180864343, 278, 344, 366, 1023
180867679, 282, 366, 385, 1017
180871015, 285, 390, 350, 1019
180874351, 283, 393, 355, 1017
180877687, 285, 369, 368, 1016
180881023, 280, 349, 333, 1023
180884359, 284, 388, 372, 1019
180887695, 280, 408, 380, 1017
180891031, 272, 405, 369, 1021
180894367, 292, 399, 391, 1023
180897703, 293, 404, 383, 1023
180901040, 281, 389, 378, 1016
180904376, 284, 387, 395, 1018
180907712, 283, 397, 350, 1016
180911058, 287, 371, 377, 1023
180914394, 299, 387, 377, 1023
180917730, 272, 407, 397, 1023
180921067, 286, 403, 401, 1023
180924403, 279, 399, 378, 1023
180927739, 282, 389, 385, 1023
180931075, 283, 389, 394, 1021
180934411, 270, 405, 384, 1023
180937747, 282, 403, 393, 1023
180941083, 268, 393, 392, 1023
180944420, 280, 362, 397, 1023
180947756, 282, 369, 390, 1016
180951092, 288, 356, 403, 1023
180954428, 285, 384, 405, 1023
180957764, 291, 394, 362, 1023
180961100, 280, 375, 370, 1021
180964436, 282, 378, 363, 1023
180967772, 282, 380, 345, 1023
180971108, 281, 383, 371, 1023
180974444, 280, 357, 363, 1014
180977780, 270, 362, 387, 1023
180981116, 287, 389, 381, 1014
180984452, 283, 393, 403, 1023
180987788, 282, 409, 411, 1011
180991124, 299, 399, 402, 1022
180994460, 285, 377, 398, 1014
180997796, 283, 393, 388, 1023
181001139, 281, 380, 355, 1018
181004477, 274, 378, 369, 1017
181007813, 283, 387, 371, 1022
181011149, 283, 385, 373, 1018
181014485, 309, 390, 399, 1023
181017821, 283, 393, 395, 1023
181021157, 280, 356, 394, 1019
181024493, 285, 367, 381, 1023
181027831, 282, 370, 344, 1023
181031167, 282, 359, 364, 1023
181034503, 282, 341, 382, 1017
181037840, 288, 369, 377, 1017
181041176, 283, 382, 375, 1023
181044512, 274, 387, 392, 1017
181047848, 283, 380, 407, 1023
181051184, 282, 354, 398, 1023
181054520, 282, 375, 406, 1022
181057856, 282, 376, 404, 1017
181061192, 285, 371, 382, 1023
181064528, 275, 381, 401, 1023
181067864, 293, 397, 410, 1021
181071200, 277, 402, 407, 1022
181074536, 280, 403, 397, 1023
181077872, 282, 389, 378, 1023
181081209, 303, 378, 396, 1022
181084545, 282, 393, 403, 1023
181087891, 280, 405, 395, 1019
181091228, 281, 393, 347, 1023
181094564, 279, 395, 381, 1015
181097900, 278, 372, 379, 1023
181101236, 279, 394, 386, 1017
181104572, 282, 398, 404, 1023
181107908, 286, 384, 384, 1023
181111244, 287, 376, 392, 1023
181114580, 286, 383, 379, 1023
181117916, 278, 343, 380, 1023
181121252, 296, 383, 393, 1016
181124589, 288, 379, 392, 1023
181127925, 281, 384, 398, 1023
181131261, 281, 393, 390, 1020
181134597, 280, 359, 375, 1023
181137933, 284, 329, 376, 1023
181141269, 287, 368, 381, 1023
181144605, 280, 386, 382, 1023
181147941, 283, 378, 397, 1021
181151277, 283, 382, 387, 1013
181154613, 278, 384, 389, 1021
181157950, 282, 398, 405, 1023
181161286, 281, 371, 397, 1023
181164622, 283, 395, 352, 1013
181167958, 286, 352, 378, 1014
181171294, 286, 376, 338, 1014
181174630, 283, 372, 374, 1023
181177966, 282, 398, 373, 1017
181181309, 281, 387, 389, 1023
181184645, 282, 398, 370, 1023
181187981, 309, 399, 394, 1017
181191317, 284, 392, 372, 1023
181194653, 288, 396, 390, 1019
181197989, 284, 389, 378, 1023
181201325, 281, 385, 389, 1023
181204661, 304, 399, 392, 1023
181207998, 279, 380, 393, 1022
181211335, 284, 390, 385, 1017
181214671, 273, 348, 374, 1023
181218007, 284, 368, 341, 1023
181221343, 282, 369, 368, 1019
181224680, 281, 387, 334, 1023
181228016, 280, 374, 354, 1023
181231352, 304, 390, 379, 1023
181234688, 284, 404, 397, 1020
181238024, 283, 407, 405, 1016
181241360, 284, 406, 406, 1023
181244696, 283, 377, 400, 1023
181248032, 283, 385, 402, 1023
181251368, 281, 402, 394, 1016
181254704, 278, 391, 350, 1023
181258040, 283, 365, 366, 1020
181261376, 280, 334, 386, 1014
181264712, 283, 375, 403, 1023
181268059, 284, 386, 412, 1023
181271395, 280, 411, 395, 1018
181274731, 282, 389, 388, 1019
181278067, 295, 383, 387, 1023
181281404, 283, 400, 355, 1016
181284740, 283, 403, 380, 1023
181288076, 282, 404, 388, 1023
181291412, 283, 381, 390, 1017
181294748, 280, 397, 348, 1016
181298084, 303, 383, 362, 1023
181301420, 285, 403, 396, 1023
181304756, 286, 401, 379, 1023
181308092, 282, 404, 379, 1023
181311428, 279, 352, 374, 1021
181314764, 310, 330, 392, 1023
181318100, 281, 375, 399, 1020
181321436, 279, 383, 394, 1023
181324772, 281, 366, 403, 1022
181328108, 288, 382, 383, 1023
181331444, 277, 379, 386, 1023
181334780, 280, 396, 350, 1021
181338116, 282, 405, 359, 1016
181341452, 287, 390, 333, 1019
181344788, 279, 365, 360, 1023
181348125, 280, 369, 371, 1023
181351461, 285, 389, 378, 1023
181354797, 279, 399, 374, 1021
181358139, 282, 340, 369, 1023
181361478, 281, 355, 365, 1023
181364814, 283, 372, 387, 1023
181368150, 303, 394, 400, 1018
181371486, 282, 401, 403, 1022
181374822, 293, 400, 404, 1023
181378158, 269, 392, 411, 1023
181381494, 280, 406, 406, 1023
181384832, 284, 408, 408, 1023
181388168, 282, 411, 381, 1023
181391504, 281, 397, 379, 1023
181394840, 281, 393, 374, 1014
181398176, 284, 387, 384, 1023
181401512, 284, 405, 405, 1019
181404848, 296, 395, 387, 1023
181408184, 282, 377, 375, 1023
181411520, 271, 375, 377, 1023
181414857, 281, 373, 389, 1023
181418193, 290, 347, 394, 1023
181421529, 282, 388, 393, 1015
