423368925, 261, 262, 401, 398
423372262, 258, 357, 391, 1023
423375598, 261, 388, 412, 1023
423378934, 261, 378, 403, 1023
423382270, 261, 391, 402, 1023
423385606, 262, 347, 393, 1023
423388943, 262, 384, 349, 1022
423392279, 276, 390, 351, 1020
423395615, 277, 384, 368, 1021
423398951, 263, 392, 385, 1023
423402287, 263, 391, 381, 1023
423405623, 258, 358, 377, 1017
423408959, 265, 370, 401, 1023
423412301, 259, 389, 389, 1023
423415637, 268, 344, 339, 1023
423418974, 269, 359, 351, 1023
423422310, 271, 369, 380, 1019
423425646, 263, 390, 401, 1023
423428982, 269, 390, 395, 1017
423432319, 262, 393, 379, 1023
423435655, 259, 387, 379, 1014
423438991, 251, 390, 399, 1022
423442327, 261, 408, 409, 1016
423445665, 258, 403, 405, 1021
423449004, 261, 382, 403, 1023
423452340, 280, 342, 351, 1023
423455702, 278, 373, 378, 1023
423459038, 289, 400, 403, 1022
423462374, 264, 402, 406, 1020
423465721, 276, 350, 404, 1018
423469057, 264, 385, 398, 1023
423472394, 261, 400, 353, 1020
423475730, 261, 385, 381, 1019
423479066, 263, 376, 381, 1018
423482402, 263, 384, 383, 1021
423485738, 268, 394, 389, 1023
423489075, 261, 391, 379, 1021
423492411, 268, 396, 394, 1023
423495747, 263, 402, 391, 1023
423499083, 264, 356, 339, 1014
423502419, 263, 360, 356, 1014
423505756, 282, 387, 370, 1023
423509092, 262, 384, 343, 1023
423512428, 257, 393, 382, 1016
423515764, 262, 359, 389, 1019
423519100, 261, 387, 388, 1023
423522437, 262, 400, 392, 1023
423525773, 252, 398, 401, 1018
423529109, 260, 321, 377, 1021
423532445, 265, 357, 376, 1023
423535781, 261, 375, 379, 1023
423539118, 263, 391, 397, 1023
423542454, 265, 403, 395, 1023
423545790, 278, 402, 392, 1020
423549126, 260, 390, 383, 1023
423552462, 263, 372, 397, 1013
423555804, 246, 399, 389, 1023
423559141, 275, 397, 383, 1023
423562477, 262, 393, 394, 1016
423565813, 264, 398, 386, 1023
423569149, 264, 356, 402, 1019
423572485, 268, 386, 351, 1023
423575822, 272, 392, 336, 1022
423579158, 279, 398, 380, 1022
423582494, 259, 387, 384, 1022
423585832, 258, 406, 392, 1017
423589168, 251, 397, 385, 1023
423592504, 261, 400, 384, 1023
423595841, 260, 414, 393, 1023
423599177, 259, 411, 386, 1015
423602513, 255, 399, 388, 1018
423605849, 272, 355, 389, 1023
423609186, 260, 377, 406, 1023
423612522, 250, 384, 406, 1016
423615858, 265, 373, 380, 1021
423619194, 251, 372, 383, 1023
423622530, 288, 392, 395, 1023
423625867, 265, 386, 388, 1023
423629203, 263, 396, 392, 1014
423632539, 265, 387, 347, 1016
423635875, 263, 376, 382, 1017
423639212, 252, 403, 375, 1023
423642548, 260, 408, 386, 1023
423645884, 262, 407, 400, 1016
423649220, 268, 399, 396, 1021
423652557, 263, 395, 394, 1023
423655893, 267, 381, 383, 1023
423659229, 263, 381, 384, 1023
423662565, 264, 391, 398, 1023
423665901, 261, 390, 408, 1017
423669238, 259, 378, 363, 1023
423672574, 258, 338, 378, 1019
423675910, 264, 338, 379, 1023
423679246, 249, 361, 379, 1023
