12074594, 49, 337, 361, 1023
12077930, 147, 367, 376, 1023
12081266, 189, 388, 405, 1023
12084602, 222, 417, 417, 1023
12087938, 235, 417, 401, 1023
12091274, 228, 370, 373, 1023
12094611, 242, 373, 361, 1022
12097947, 244, 380, 404, 1015
12101283, 235, 421, 416, 1021
12104619, 245, 399, 388, 1023
12107955, 261, 369, 353, 1023
12111291, 264, 352, 356, 1022
12114628, 264, 344, 348, 1021
12117964, 283, 382, 394, 1023
12121300, 283, 393, 386, 1015
12124636, 302, 363, 370, 1023
12127972, 316, 352, 352, 1023
12131309, 337, 370, 392, 1023
12134655, 358, 428, 429, 1023
12137992, 387, 432, 404, 1023
12141328, 404, 382, 377, 1023
12144666, 412, 381, 354, 1021
12148004, 450, 393, 383, 1019
12151340, 470, 436, 427, 1019
12154676, 484, 427, 414, 1019
12158012, 499, 379, 367, 1023
12161348, 505, 379, 374, 1023
12164685, 501, 397, 397, 1023
12168021, 520, 432, 408, 1016
12171357, 525, 424, 392, 1016
12174693, 531, 381, 355, 1023
12178029, 524, 327, 362, 1023
12181365, 539, 368, 352, 1023
12184702, 531, 419, 394, 1023
12188038, 547, 421, 400, 1023
12191374, 556, 398, 367, 1023
12194710, 577, 369, 358, 1019
12198046, 578, 404, 402, 1023
12201382, 578, 439, 433, 1023
12204719, 594, 439, 405, 1021
12208055, 620, 393, 364, 1023
12211391, 603, 393, 371, 1022
12214727, 607, 404, 397, 1021
12218070, 633, 427, 431, 1023
12221407, 648, 406, 407, 1023
12224743, 657, 365, 372, 1023
12228079, 649, 350, 363, 1020
12231415, 653, 378, 396, 1015
12234751, 658, 428, 421, 1023
12238088, 661, 403, 388, 1023
12241424, 662, 379, 372, 1015
12244760, 668, 366, 364, 1023
12248096, 666, 380, 384, 1015
12251432, 669, 414, 423, 1017
12254769, 681, 417, 407, 1023
12258105, 675, 369, 377, 1023
12261441, 677, 373, 379, 1018
12264777, 686, 400, 388, 1017
12268113, 684, 411, 419, 1023
12271449, 674, 416, 402, 1023
12274786, 692, 364, 374, 1019
12278122, 731, 365, 370, 1017
12281458, 698, 407, 391, 1018
12284794, 699, 438, 433, 1017
12288131, 703, 420, 411, 1014
12291467, 702, 365, 376, 1023
12294803, 716, 360, 381, 1023
12298139, 697, 394, 420, 1023
12301475, 705, 421, 424, 1023
12304822, 686, 425, 414, 1022
12308158, 711, 386, 393, 1023
12311494, 709, 382, 352, 1017
12314832, 706, 382, 387, 1023
12318168, 704, 429, 410, 1023
12321505, 703, 412, 395, 1023
12324841, 705, 383, 365, 1023
12328177, 700, 385, 322, 1020
12331513, 704, 389, 367, 1023
12334849, 706, 409, 407, 1023
12338185, 709, 421, 397, 1014
12341522, 711, 374, 370, 1022
12344858, 713, 373, 376, 1023
12348194, 713, 387, 392, 1023
12351530, 721, 428, 419, 1023
12354866, 740, 425, 414, 1016
12358202, 735, 377, 364, 1022
12361538, 730, 360, 359, 1023
12364875, 720, 392, 403, 1023
12368211, 737, 436, 437, 1017
12371547, 736, 425, 401, 1023
12374883, 737, 379, 366, 1021
12378219, 737, 366, 373, 1023
12381555, 726, 382, 396, 1016
12384892, 730, 429, 417, 1023
12388228, 727, 412, 367, 1023
12391564, 735, 369, 348, 1023
12394906, 732, 370, 367, 1018
12398243, 737, 383, 378, 1013
12401579, 731, 412, 421, 1023
12404915, 732, 405, 409, 1023
12408251, 734, 380, 353, 1023
12411588, 736, 358, 348, 1023
12414924, 746, 395, 389, 1021
12418260, 734, 429, 407, 1014
12421596, 735, 405, 397, 1016
12424932, 734, 384, 369, 1023
12428268, 741, 366, 362, 1017
12431604, 740, 396, 355, 1023
12434941, 741, 418, 414, 1021
12438277, 742, 420, 410, 1023
12441613, 745, 373, 362, 1016
12444949, 744, 368, 375, 1023
12448285, 736, 387, 381, 1019
12451621, 747, 429, 422, 1023
12454957, 739, 429, 390, 1023
12458294, 750, 393, 369, 1023
12461630, 746, 376, 359, 1015
12464966, 741, 378, 392, 1014
12468302, 736, 416, 419, 1023
12471639, 733, 369, 380, 1015
12474975, 716, 309, 365, 1023
12478311, 757, 337, 370, 1023
12481658, 733, 389, 353, 1014
12484994, 728, 427, 393, 1019
12488332, 729, 410, 345, 1023
12491670, 774, 381, 359, 1023
12495006, 730, 376, 370, 1019
12498343, 731, 384, 407, 1023
12501679, 732, 431, 412, 1018
12505015, 727, 410, 389, 1023
12508351, 725, 377, 359, 1023
12511687, 726, 370, 377, 1023
12515024, 724, 380, 387, 1023
12518360, 719, 417, 405, 1023
12521696, 713, 411, 399, 1015
12525032, 715, 358, 334, 1023
12528368, 715, 348, 346, 1023
